"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@AP Send them back to their country of origin",FALSE,1,"AP",2019-05-08 23:59:33,FALSE,"1126247491765252096","1126275477151277056","51241574","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dagnon_carole",0,FALSE,FALSE,NA,NA
"2","RT @stemschoolHR: Please join us for a vigil this evening. Details are highlighted below. #STEMstrong https://t.co/CHdycCMTx6",FALSE,0,NA,2019-05-08 23:57:46,FALSE,NA,"1126275029086478340",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","buttermytoast9",44,TRUE,FALSE,NA,NA
"3","RT @synapse2000: @davidhogg111 Dave Sanders at Columbine.  <ed><U+00A0><U+00BD><ed><U+00B9><U+0081>",FALSE,0,NA,2019-05-08 23:57:44,FALSE,NA,"1126275021221924864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sapajay65",8,TRUE,FALSE,NA,NA
"4","RT @stemschoolHR: A Crisis Support Center is open for our STEM community today. We have age-appropriate grief support and resources from th…",FALSE,0,NA,2019-05-08 23:57:37,FALSE,NA,"1126274992054906885",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","buttermytoast9",39,TRUE,FALSE,NA,NA
"5","@TGoodrumVA @KJEROMESPORTS @Hickenlooper Except no. They used a hand gun. Which was illegal for them to buy or poss… https://t.co/TBEgRp8M8b",FALSE,1,"TGoodrumVA",2019-05-08 23:57:00,TRUE,"1126265245452967936","1126274836869799937","4460783248","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Katrink38104184",0,FALSE,FALSE,NA,NA
"6","No one teaches their kids how to sacrifice themselves for their classmates... and yet they are doing it more and mo… https://t.co/HEzFkf6oq6",FALSE,91,NA,2019-05-08 23:54:56,TRUE,NA,"1126274313328291840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GadiNBC",29,FALSE,FALSE,NA,NA
"7","@TribeTrump @FoxNews @marthamaccallum @BretBaier I don’t mind hearing the Democrat candidates, it always confirms t… https://t.co/MXgiFGQkDV",FALSE,38,"TribeTrump",2019-05-08 23:52:34,TRUE,"1126267560083763201","1126273720287281152","2398047932","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dagnon_carole",0,FALSE,FALSE,NA,NA
"8","7 miles.  And 13 from the Aurora theater shooting, 15 from the Aurora Chuck E Cheese shootings, about 20 from some… https://t.co/crAZnXYm0G",FALSE,226,NA,2019-05-08 23:52:33,TRUE,NA,"1126273713094029312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GadiNBC",81,FALSE,FALSE,NA,NA
"9","RT @colton: https://t.co/7uPWGSUKnh",FALSE,0,NA,2019-05-08 23:50:19,FALSE,NA,"1126273153754443781",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShayyBayBaay",211,TRUE,FALSE,NA,NA
"10","Look at this dude. https://t.co/JWjiFD0gF0",FALSE,2,NA,2019-05-08 23:49:04,FALSE,NA,"1126272837021569029",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willie_N22",0,FALSE,FALSE,NA,NA
"11","RT @stemschoolHR: A Crisis Support Center is open for our STEM community today. We have age-appropriate grief support and resources from th…",FALSE,0,NA,2019-05-08 23:48:48,FALSE,NA,"1126272772068368384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovemomabird",39,TRUE,FALSE,NA,NA
"12","RT @blwickoren: WOW...what a great day yesterday was for the 10 elem schools/125 plus students to showcase their abilities at the 41st Annu…",FALSE,0,NA,2019-05-08 23:47:58,FALSE,NA,"1126272562604982274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bobwickoren",2,TRUE,FALSE,NA,NA
"13","Can't make it to tonight's game? Watch the live VSN broadcast here: https://t.co/xIVzPltV2f 

@ValorMensLax @CHSAA… https://t.co/fvknSrhi2V",FALSE,5,NA,2019-05-08 23:46:58,TRUE,NA,"1126272309155602433",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","valorsportsnet",0,FALSE,FALSE,NA,NA
"14","Lots of soft contact this inning despite the run. No worries. Here come the #Cubs!",FALSE,0,NA,2019-05-08 23:46:37,FALSE,NA,"1126272220936851456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dawblack",0,FALSE,FALSE,NA,NA
"15","RT @valorsportsnet: Valor fans, we've got another night of playoff action on our hands! Your #1 seeded Eagles take on #16 Fairview at home…",FALSE,0,NA,2019-05-08 23:46:04,FALSE,NA,"1126272084496093184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BoCoPreps",3,TRUE,FALSE,NA,NA
"16","@avstwitterpsychic Barrie",FALSE,0,NA,2019-05-08 23:45:49,FALSE,NA,"1126272021371817984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jtlambrecht",0,FALSE,FALSE,NA,NA
"17","RT @valorsportsnet: Valor fans, we've got another night of playoff action on our hands! Your #1 seeded Eagles take on #16 Fairview at home…",FALSE,0,NA,2019-05-08 23:44:54,FALSE,NA,"1126271788365705218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noahrittle",3,TRUE,FALSE,NA,NA
"18","RT @SpiritTrhs: Senior Sunset has been moved to Friday, May 10th due to weather conditions!",FALSE,0,NA,2019-05-08 23:44:48,FALSE,NA,"1126271764646862848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m_mccormick10",6,TRUE,FALSE,NA,NA
"19","Valor fans, we've got another night of playoff action on our hands! Your #1 seeded Eagles take on #16 Fairview at h… https://t.co/soAOuoyzWk",FALSE,6,NA,2019-05-08 23:44:48,TRUE,NA,"1126271762813952000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","valorsportsnet",3,FALSE,FALSE,NA,NA
"20","https://t.co/BEzIHlRdVE",FALSE,0,NA,2019-05-08 23:44:28,FALSE,NA,"1126271680605716482",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","_fashionpariah",0,FALSE,FALSE,NA,NA
"21","@DurvidImel https://t.co/phOwzXwIij",FALSE,0,"DurvidImel",2019-05-08 23:43:17,FALSE,"1126198780787712001","1126271382692622336","505013560","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monishmuthu",0,FALSE,FALSE,NA,NA
"22","RT @SpiritTrhs: Senior Sunset has been moved to Friday, May 10th due to weather conditions!",FALSE,0,NA,2019-05-08 23:43:15,FALSE,NA,"1126271375084113920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LavoieAllison",6,TRUE,FALSE,NA,NA
"23","RT @cadekestner: MLS starter pack https://t.co/QHpDH79f37",FALSE,0,NA,2019-05-08 23:42:46,FALSE,NA,"1126271251893444609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","klutzykayl",2,TRUE,FALSE,NA,NA
"24","Last art class! The kids learned so many skills! Thank you @magesticfacepaintingandbodyart https://t.co/9wKNzUl0gB",FALSE,1,NA,2019-05-08 23:41:58,FALSE,NA,"1126271052424699904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArrowwoodBYG",1,FALSE,FALSE,NA,NA
"25","RT @stemschoolHR: A Crisis Support Center is open for our STEM community today. We have age-appropriate grief support and resources from th…",FALSE,0,NA,2019-05-08 23:41:57,FALSE,NA,"1126271045722415108",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","swaggieboi15",39,TRUE,FALSE,NA,NA
"26","RT @colton: https://t.co/kb9sD6ZOvi",FALSE,0,NA,2019-05-08 23:40:53,FALSE,NA,"1126270780524847105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannahpadfield",1676,TRUE,FALSE,NA,NA
"27","@VeSolarz @Avalanche Highlands Ranch CO, in front of the 60 and with this guy https://t.co/vPrMMX3V5Z",FALSE,1,"VeSolarz",2019-05-08 23:40:45,FALSE,"1126269613329854465","1126270745884053505","476605935","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jtlambrecht",0,FALSE,FALSE,NA,NA
"28","We are heading to overtime as @LegacyGirlsSocc and @RockCanyonHS ladies soccer are tied at one. #copreps",FALSE,0,NA,2019-05-08 23:40:28,FALSE,NA,"1126270674178174976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdamHothersall",1,FALSE,FALSE,NA,NA
"29","RT @cadekestner: MLS starter pack https://t.co/QHpDH79f37",FALSE,0,NA,2019-05-08 23:40:27,FALSE,NA,"1126270669065531392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aisgedd",2,TRUE,FALSE,NA,NA
"30","RT @colton: https://t.co/pOdivz0mwN",FALSE,0,NA,2019-05-08 23:40:19,FALSE,NA,"1126270635330564096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sparker4444",259,TRUE,FALSE,NA,NA
"31","RT @RockCanyonHS: Jags, please stop by the Commons to write a note of encouragement to our neighbors at STEM. We will send this over to the…",FALSE,0,NA,2019-05-08 23:40:00,FALSE,NA,"1126270555441618944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amanda_221b",8,TRUE,FALSE,NA,NA
"32","MLS starter pack https://t.co/QHpDH79f37",FALSE,10,NA,2019-05-08 23:38:13,FALSE,NA,"1126270107540496384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cadekestner",2,FALSE,FALSE,NA,NA
"33","RT @synapse2000: @davidhogg111 Dave Sanders at Columbine.  <ed><U+00A0><U+00BD><ed><U+00B9><U+0081>",FALSE,0,NA,2019-05-08 23:38:09,FALSE,NA,"1126270090054389760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TimWSternberg",8,TRUE,FALSE,NA,NA
"34","RT @colton: https://t.co/kb9sD6ZOvi",FALSE,0,NA,2019-05-08 23:35:04,FALSE,NA,"1126269316008239104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AhsinaNamaz",1676,TRUE,FALSE,NA,NA
"35","RT @SpiritTrhs: Senior Sunset has been moved to Friday, May 10th due to weather conditions!",FALSE,0,NA,2019-05-08 23:34:36,FALSE,NA,"1126269198080987136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","green_makenna_",6,TRUE,FALSE,NA,NA
"36","@KevinMKruse @GOPLeader @DonaldJTrumpJr So funny to hear a Republican say they want to focus on issues, not investi… https://t.co/RGhpXoijuX",FALSE,2,"KevinMKruse",2019-05-08 23:34:07,TRUE,"1126257182700462081","1126269076106616836","3060489838","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dmbdmg",1,FALSE,FALSE,NA,NA
"37","@CBS4Tim The Corps getting a winner.",FALSE,0,"CBS4Tim",2019-05-08 23:34:01,FALSE,"1126260895167012865","1126269049317388288","267332891","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bjorn12650",0,FALSE,FALSE,NA,NA
"38","RT @Frc4418: Last practice of the day! #omgrobots #destinationdeepspace #frccoloradoregional https://t.co/rnPC8Ma469",FALSE,0,NA,2019-05-08 23:33:59,FALSE,NA,"1126269043256827904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rock_gators",2,TRUE,FALSE,NA,NA
