"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Growing memorial at Saugus HS. Spoke to some faculty. Nobody knows what day school will start again. <U+2066>@CBSLA<U+2069> https://t.co/XL35d61eD3",FALSE,10,NA,2019-11-16 22:14:23,FALSE,NA,"1195827480566714369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GregMillsTVNews",1,FALSE,FALSE,NA,NA
"2","Ça date j’ai pas parié",FALSE,0,NA,2019-11-16 22:03:58,FALSE,NA,"1195824859936415745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yanraa__",0,FALSE,FALSE,NA,NA
"3","We stopped by the memorial at Central Park today to pay our respects. #SaugusStrong  #Enough https://t.co/oSjTdOMZtA",FALSE,0,NA,2019-11-16 21:35:59,FALSE,NA,"1195817815770460160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandyPoole86",0,FALSE,FALSE,NA,NA
"4","Jvais montrer ça à ma soeur qu’elle s’implique une taffe https://t.co/lnjq6YEklu",FALSE,0,NA,2019-11-16 20:04:22,FALSE,NA,"1195794763024338945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yanraa__",0,FALSE,FALSE,NA,NA
"5","#LiberezKbNueve https://t.co/LEp59Gr0EO",FALSE,1,NA,2019-11-16 19:26:41,FALSE,NA,"1195785276397883397",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yanraa__",0,FALSE,FALSE,NA,NA
"6","Santa Clarita CA Sat Nov 16th AM Forecast: TODAY Sunny Hi 85 TONIGHT Mostly Clear Lo 60",FALSE,0,NA,2019-11-16 16:03:13,FALSE,NA,"1195734075077730304",NA,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>","SantaClaritaCA_",0,FALSE,FALSE,"-118.517","34.446"
"7","On revient s’asseoir sur le trône",FALSE,1,NA,2019-11-16 15:53:06,FALSE,NA,"1195731527902072835",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yanraa__",0,FALSE,FALSE,NA,NA
"8","Le premier Couplet : incroyable https://t.co/Nktnm2zmRp",FALSE,0,NA,2019-11-16 15:43:59,FALSE,NA,"1195729232078548992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yanraa__",0,FALSE,FALSE,NA,NA
"9","@shaboesk Jamais de la vie je met une banane dans une crêpe mddr on est où la",FALSE,0,"shaboesk",2019-11-16 15:38:35,FALSE,"1195727327864541184","1195727873363058688","1074645454258884609","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yanraa__",0,FALSE,FALSE,NA,NA
"10","@shaboesk Roooooooooooh <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> je trouves que t’abuse un peu la ce mélange est très très naze",FALSE,0,"shaboesk",2019-11-16 15:35:34,FALSE,"1195726553549807619","1195727116014379008","1074645454258884609","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yanraa__",0,FALSE,FALSE,NA,NA
"11","Il faut parler aussi de ça hein quelle idée sérieusement ?? C’est venu d’où ??? https://t.co/MZpRMHdiYp",FALSE,0,NA,2019-11-16 15:31:22,FALSE,NA,"1195726056889737218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yanraa__",0,FALSE,FALSE,NA,NA
