"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Lamentable el panorama #elpasostrong<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> en Walmart El Paso - Gateway Blvd W https://t.co/GnwKLFmc9D",FALSE,0,NA,2019-08-04 23:06:15,FALSE,NA,"1158152197366001665",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","a_g_c10",0,FALSE,FALSE,"-106.3843621","31.77712419"
"2","I'm at Gula in Juárez, Chihuahua https://t.co/Jk9lRVm2d5 https://t.co/4R4gxE9bmy",FALSE,9,NA,2019-08-04 22:42:19,FALSE,NA,"1158146172147642368",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Fire_danny",0,FALSE,FALSE,"-106.39738472","31.71765806"
"3","Tear jerking image captures the grief felt throughout #ElPaso. Yesterday’s mass shooting inside a Walmart took the… https://t.co/2Vpp7FBnwI",FALSE,6,NA,2019-08-04 22:26:16,TRUE,NA,"1158142134584668160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carlos_Saucedo",3,FALSE,FALSE,NA,NA
"4","ResourceMFG is hiring in #ElPaso, TX! Click the link in our bio to apply: Forklift Operator #SupplyChain",FALSE,0,NA,2019-08-04 21:47:05,FALSE,NA,"1158132273062875136",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_elp_manuf",0,FALSE,FALSE,"-106.3758145","31.7428594"
"5","<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/U3EEX16JoX",FALSE,1,NA,2019-08-04 21:22:19,FALSE,NA,"1158126039739932672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeJohnSr",0,FALSE,FALSE,NA,NA
"6","Any first responders looking for a break to get something to eat can go eat at @Hooters by Cielo Vista Mall. Thank… https://t.co/wTq6ktK4xe",FALSE,31,NA,2019-08-04 21:14:50,TRUE,NA,"1158124156271190016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YsletaHSIndians",5,FALSE,FALSE,NA,NA
"7","Our team of #beauty lovers likes to make work fun. Are you ready to elevate your career? We have a wonderful openin… https://t.co/IIS3epFcdL",FALSE,0,NA,2019-08-04 20:32:46,TRUE,NA,"1158113571722551301",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_elp_cosmo",0,FALSE,FALSE,"-106.3745813","31.7710018"
"8","This is the dividing line where Trump and Co. would have you believe a wall needs to be built. Roughly 2 miles behi… https://t.co/AGYW8FwVie",FALSE,1,NA,2019-08-04 20:06:28,TRUE,NA,"1158106952444125184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","themoviestephen",0,FALSE,FALSE,NA,NA
"9","Desert Games2019
<ed><U+00A0><U+00BC><ed><U+00BF><U+009C><ed><U+00A0><U+00BC><ed><U+00BC><U+00B5><ed><U+00A0><U+00BC><ed><U+00BF><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2642><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00B5><ed><U+00A0><U+00BC><ed><U+00BF><U+009C>
#Elev8Gym #ElPaso #DesertGames2019 @ Elev8 Gym https://t.co/lnfON9xXtL",FALSE,0,NA,2019-08-04 19:57:30,FALSE,NA,"1158104695237414912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","915_Jess_TX",0,FALSE,FALSE,"-106.3265782","31.745471"
"10","I didn’t want to post this yesterday due to the tragic events, but thank you to everyone who came for my birthday F… https://t.co/8HlU6PnY9w",FALSE,0,NA,2019-08-04 19:52:04,TRUE,NA,"1158103329286868993",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","StarWarsBeCool",0,FALSE,FALSE,"-106.37397408","31.7712657"
"11","TONIGHT. Faith Vigil in the Borderlands in Response to El Paso Shooting with Bishop Seitz and Interfaith Leaders. P… https://t.co/twwHz43Zxh",FALSE,9,NA,2019-08-04 19:21:10,TRUE,NA,"1158095549977042945",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","elpasodiocese",4,FALSE,FALSE,"-106.38646716","31.78194588"
"12","Come get your car washed @ Cabo joes",FALSE,0,NA,2019-08-04 18:47:06,FALSE,NA,"1158086978673491968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babyyydesssi",0,FALSE,FALSE,NA,NA
"13","A makeshift memorial has been set up in front of the police perimeter. @KOBPatrickHayes and I have seen several peo… https://t.co/cuglBPdoyk",FALSE,4,NA,2019-08-04 18:35:36,TRUE,NA,"1158084084163391488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","505Will",0,FALSE,FALSE,NA,NA
"14","El Paso, Texas A reminder that these two flags are important to our region, bilingual languages will be spoken<U+203C><U+FE0F> https://t.co/e94LjKnzTH",FALSE,2,NA,2019-08-04 18:25:53,FALSE,NA,"1158081637231419392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeJohnSr",0,FALSE,FALSE,NA,NA
"15","Absolutely heartbreaking. I spoke off-camera with a man who says his godfather is now paralyzed because of yesterda… https://t.co/swFsnj5H0C",FALSE,12,NA,2019-08-04 18:02:22,TRUE,NA,"1158075722621022208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharlyABC13",4,FALSE,FALSE,NA,NA
"16","@Caliche_Carlo @hectorexafm @Artemisa_guerre @napoleonname @Galamuebles @Spotify @SoundCloud @SilviaCarlova… https://t.co/veZHkvy82R",FALSE,6,"Caliche_Carlo",2019-08-04 17:24:16,TRUE,"1158060429576298497","1158066132378460160","2181498842","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sandy_moon2003",4,FALSE,FALSE,NA,NA
"17","My favorite scene in the movie, The Secret Life of Walter Mitty, is when Kristen Wiig plays Space Oddity by David B… https://t.co/bPctfBK710",FALSE,0,NA,2019-08-04 17:11:30,TRUE,NA,"1158062918065446912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jmeza1989",1,FALSE,FALSE,"-106.32747531","31.74550842"
"18","Sunday morning in El Paso. I’m at the EP Medical Examiners Office trying to get information on the victims and the… https://t.co/ts3kDUzzB3",FALSE,5,NA,2019-08-04 16:10:40,TRUE,NA,"1158047612093763586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnSalazar",11,FALSE,FALSE,NA,NA
"19","We are about to get RADICAL!!!! Teaching on “WHAT RADICAL FAITH REQUIRES” @ The Rock Faith Center https://t.co/Gn6ju2XNN4",FALSE,1,NA,2019-08-04 14:52:58,FALSE,NA,"1158028057443045378",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","erichallbacksr",0,FALSE,FALSE,"-106.32162544","31.75177014"
"20","Easy to see why some immigrants might be afraid to go to area hospitals. Over the last few hours we have seen 8 Bor… https://t.co/LxcbJhUa0Y",FALSE,366,NA,2019-08-04 14:42:07,TRUE,NA,"1158025327521648641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GadiNBC",244,FALSE,FALSE,NA,NA
"21","#radicalfaith
#holdingontojesus
#thankinggodforlife @ The Rock Faith Center https://t.co/7vGlDM9LR9",FALSE,0,NA,2019-08-04 13:02:16,FALSE,NA,"1158000196825092096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","erichallbacksr",0,FALSE,FALSE,"-106.32162544","31.75177014"
"22","Chief Executive Officer at Del Sol Medical speaking now. Begins by sending thoughts and prayers to the other mass s… https://t.co/t1euLNCRfb",FALSE,0,NA,2019-08-04 12:39:35,TRUE,NA,"1157994491485143040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichaelGordonTV",0,FALSE,FALSE,NA,NA
"23","The sun is coming up in El Paso. This WalMart is still a crime scene, the parking lot is still full of cars. https://t.co/z7x670vlrg",FALSE,21,NA,2019-08-04 12:33:13,FALSE,NA,"1157992886408843264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrettKHOU",16,FALSE,FALSE,NA,NA
"24","Local Starbucks employees are still making the rounds outside the Walmart here in #ElPaso for the police and press https://t.co/YTFM40XVQy",FALSE,78,NA,2019-08-04 11:24:34,FALSE,NA,"1157975610016202752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeffreyCook",19,FALSE,FALSE,NA,NA
"25","Prayers to the men, women and children who lost their lives today https://t.co/SkRQT7gvcL",FALSE,0,NA,2019-08-04 06:22:03,FALSE,NA,"1157899480546652160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SolomonPreciado",0,FALSE,FALSE,NA,NA
"26","It's so funny I didn't see Trump on a plane headed over here... the only real heroes we saw was Governor Abbott and… https://t.co/bvla5tLDg2",FALSE,1,NA,2019-08-04 05:09:11,TRUE,NA,"1157881144853106688",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Nitrofrmabv99",0,FALSE,FALSE,"-106.34395171","31.76576577"
"27","When it rains, it pours. <ed><U+00A0><U+00BD><ed><U+00B2><U+0094> #ElPasoShooting https://t.co/Ldi4gelTZn",FALSE,161,NA,2019-08-04 03:51:10,FALSE,NA,"1157861509017604096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KOBPatrickHayes",25,FALSE,FALSE,NA,NA
