"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","#IfIdieInASchoolShooting i’d never see my girlfriend’s smile. i’d never find who i want to become. i’d never grow c… https://t.co/XlxwlFRdk3",FALSE,0,NA,2019-05-09 17:23:19,TRUE,NA,"1126538150141206528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KailinFromBand",0,FALSE,FALSE,NA,NA
"2","RT @nickcavuoto: @RealSaavedra They students were yelling at those pontificating. “Let us talk! This is bullshit!” The kids in this communi…",FALSE,0,NA,2019-05-09 17:21:47,FALSE,NA,"1126537762163740672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USVICTORY",21,TRUE,FALSE,NA,NA
"3","RT @nickcavuoto: @RealSaavedra 100% true. My brother was there. 1.) The students wanted to talk and 2.) mourn together about the friend the…",FALSE,0,NA,2019-05-09 17:21:35,FALSE,NA,"1126537711194497025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USVICTORY",253,TRUE,FALSE,NA,NA
"4","RT @debistarr: @RealSaavedra It’s disgusting. How dare they come to our town, to a vigil, and politicize it. The vigil was for the Stem sch…",FALSE,0,NA,2019-05-09 17:19:56,FALSE,NA,"1126537297640529920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tonnieane",48,TRUE,FALSE,NA,NA
"5","@ZackBlatt How much is LFC paying for the privilege? I think the first deal was 20 years and $140M",FALSE,0,"ZackBlatt",2019-05-09 17:19:04,FALSE,"1126536218513166336","1126537080408907776","50414265","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i4philly",0,FALSE,FALSE,NA,NA
"6","@lordteruki https://t.co/C7nqPgwbc5",FALSE,1,"lordteruki",2019-05-09 17:16:06,FALSE,"1126528490885480448","1126536331834736640","1009169061777936384","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NobleSoftware",0,FALSE,FALSE,NA,NA
"7","@PDChina Yes she would.  Perhaps you should enroll her.",FALSE,0,"PDChina",2019-05-09 17:15:35,FALSE,"1126052871370227712","1126536202621018115","303862998","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaureenSanzo",0,FALSE,FALSE,NA,NA
"8","German to English Translation Services
#alllanguagealliance #translateenglishtogerman #germantranslator… https://t.co/mtp9YLT6Sw",FALSE,0,NA,2019-05-09 17:15:11,TRUE,NA,"1126536101081100288",NA,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>","LanguageAllianc",0,FALSE,FALSE,NA,NA
"9","@originalmarkz You need a theme song. I have one that I wrote and recorded that is perfect IMO for you while you ge… https://t.co/8N5q2oiQLc",FALSE,1,"originalmarkz",2019-05-09 17:13:54,TRUE,NA,"1126535778392133632","2473241359","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jeffgriffin",0,FALSE,FALSE,NA,NA
"10","RT @chcc_org: We are hosting a second service tonight to minster to students &amp; those in need of comfort, to seek God for a move of His pres…",FALSE,0,NA,2019-05-09 17:13:37,FALSE,NA,"1126535707034570752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicolehunt",6,TRUE,FALSE,NA,NA
