"","Time","1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","2.0","2.1","2.2","2.3","2.4","2.5","2.6","2.7","2.8"
"1",2019-07-27 00:00:00,0,0,0,0,0,3,3,3,3,3,3,3,3,3,4,4,4,4
"2",2019-07-27 01:00:00,0,0,0,0,1,14,14,14,14,14,14,14,14,14,14,14,14,14
"3",2019-07-27 02:00:00,0,0,0,0,1,8,8,8,8,8,11,11,11,11,11,11,11,11
"4",2019-07-27 03:00:00,0,0,0,0,1,4,4,4,4,5,5,5,5,5,5,5,5,5
"5",2019-07-27 04:00:00,0,0,0,0,0,4,4,4,4,5,7,7,7,7,7,7,7,7
"6",2019-07-27 05:00:00,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4
"7",2019-07-27 06:00:00,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5
"8",2019-07-27 07:00:00,0,0,0,0,1,7,7,7,7,7,7,7,7,7,7,7,7,7
"9",2019-07-27 08:00:00,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"10",2019-07-27 09:00:00,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
"11",2019-07-27 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",2019-07-27 11:00:00,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3
"13",2019-07-27 12:00:00,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3
"14",2019-07-27 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",2019-07-27 14:00:00,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4
"16",2019-07-27 15:00:00,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3
"17",2019-07-27 16:00:00,0,0,0,0,0,2,2,2,2,2,4,4,4,4,4,4,4,4
"18",2019-07-27 17:00:00,0,0,0,0,0,7,7,7,8,8,9,9,9,9,9,9,9,9
"19",2019-07-27 18:00:00,0,0,0,0,0,4,4,4,4,4,5,5,5,5,5,5,5,5
"20",2019-07-27 19:00:00,0,0,0,0,1,14,14,14,14,15,18,18,18,18,18,18,18,18
"21",2019-07-27 20:00:00,0,0,0,0,0,11,11,11,11,13,17,18,18,18,18,18,18,18
"22",2019-07-27 21:00:00,1,1,1,1,1,7,7,7,7,7,13,13,13,13,13,13,13,13
"23",2019-07-27 22:00:00,0,0,0,0,1,3,3,3,3,3,4,4,4,4,4,4,4,4
"24",2019-07-27 23:00:00,0,0,0,0,0,13,13,13,13,13,15,15,15,15,15,15,15,15
"25",2019-07-28 00:00:00,1,1,1,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10
"26",2019-07-28 01:00:00,0,0,0,0,1,7,7,7,7,7,7,7,7,7,7,7,7,7
