"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@RubenSnakeCobra https://t.co/y91SDsyGI3",FALSE,4,"RubenSnakeCobra",2019-11-16 23:59:35,FALSE,"1195852793334173697","1195853953734332417","2422538226","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrittianyKirk",0,FALSE,FALSE,NA,NA
"2","@barrybishop @SWBTS Thank you, Barry! This is sinful partiality at its worst!",FALSE,9,"barrybishop",2019-11-16 23:58:40,FALSE,"1195853341819060224","1195853725677391872","39189928","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","D_B_Harrison",0,FALSE,FALSE,NA,NA
"3","Eating seems to make my headache better <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7>",FALSE,0,NA,2019-11-16 23:58:38,FALSE,NA,"1195853716475138048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judijo",0,FALSE,FALSE,NA,NA
"4","Slept in today, made forts and played in the tub. It’s been a busy season and just chilled most of the day. jezzyza… https://t.co/cDIkWT5V6N",FALSE,0,NA,2019-11-16 23:58:36,TRUE,NA,"1195853705821601792",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CLSprinkles",0,FALSE,FALSE,"-118.5058","34.4168"
"5","@HopefulAbandon Lol oh shit",FALSE,0,"HopefulAbandon",2019-11-16 23:56:56,FALSE,"1195542631159402496","1195853288979087360","1037087125966151682","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","advanceddirt",0,FALSE,FALSE,NA,NA
"6","Found out that if I apply to Pepperdine I have to write an essay about my faith &amp; my dad &amp; boyfriend person told me… https://t.co/NJa14v1LZl",FALSE,4,NA,2019-11-16 23:56:36,TRUE,NA,"1195853202672906240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hanna_hohl",0,FALSE,FALSE,NA,NA
"7","Bitch, I was born for this",FALSE,1,NA,2019-11-16 23:55:06,FALSE,NA,"1195852828650041345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juicy_brunch",0,FALSE,FALSE,NA,NA
"8","Doing it up at Dads Wknd WSU! #gocougs https://t.co/GJPHFCDtU7",FALSE,0,NA,2019-11-16 23:54:38,FALSE,NA,"1195852711532478466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ajbirchfield",0,FALSE,FALSE,NA,NA
"9","I don’t have so many mixed feelings... on one hand, I want to lie lots of games and get great draft picks.

On the… https://t.co/r81KKWKFzc",FALSE,0,NA,2019-11-16 23:53:32,TRUE,NA,"1195852434418982912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LAKingsQuest",1,FALSE,FALSE,NA,NA
"10","Chloe, Trev &amp; Ry",FALSE,0,"ajbirchfield",2019-11-16 23:53:23,FALSE,"1195852230508740608","1195852397102256128","2769205765","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ajbirchfield",0,FALSE,FALSE,NA,NA
"11","@TRHLofficial @tnassenow I’d like to know who Fredom is, and if they approve of this message.",FALSE,3,"TRHLofficial",2019-11-16 23:52:45,FALSE,"1195829395941969921","1195852237316091906","37190937","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrittianyKirk",0,FALSE,FALSE,NA,NA
"12","@Loo_Kang @ghostive @SinBinVegas There’s no better Game 7, season on the line goalie than Quick. 

It’s been a few… https://t.co/fbhAJURt7Y",FALSE,0,"Loo_Kang",2019-11-16 23:52:32,TRUE,"1195849275864805377","1195852180365795329","53149282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LAKingsQuest",0,FALSE,FALSE,NA,NA
"13","@amandaarceee Hello beautiful",FALSE,1,"amandaarceee",2019-11-16 23:51:12,FALSE,"1195462222765412352","1195851845589032960","2363403049","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ajbirchfield",0,FALSE,FALSE,NA,NA
"14","#myshepherds#germanshepherd #germanshepherddog#shepherds#shepherddogs#mybigdogs#ranchdogs# @ Santa Clarita, Califor… https://t.co/ajDm30lFJy",FALSE,0,NA,2019-11-16 23:49:44,TRUE,NA,"1195851475454443521",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MRL3dogs",0,FALSE,FALSE,"-118.5058","34.4168"
"15","CMSAF Keith O Wright 
Director Bruno Branciforte  SID-Italy
The Johnny Cochran Firm 
International Monetary Fund IM… https://t.co/K8ijRfNgg1",FALSE,0,NA,2019-11-16 23:45:01,TRUE,NA,"1195850290177556480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobertBrookbush",0,FALSE,FALSE,NA,NA
"16","@chelles11 At least you’ll get great bbq there",FALSE,1,"chelles11",2019-11-16 23:43:00,FALSE,"1195775770163077120","1195849782494781440","55005875","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sdhammond",0,FALSE,FALSE,NA,NA
"17","She sent me $20 so I guess I'm a third of the way there?! https://t.co/SjryRqFBS7",FALSE,14,NA,2019-11-16 23:40:47,FALSE,NA,"1195849223092068353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hughiestonefish",0,FALSE,FALSE,NA,NA
"18","I’d be lying if I didn’t say I’m a littler afraid to send the kids to school on Monday",FALSE,0,NA,2019-11-16 23:40:01,FALSE,NA,"1195849030003093504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fredemmerson25",0,FALSE,FALSE,NA,NA
"19","@andylassner @JeffCarter_77 @NHL @LAKings That’ll teach ‘me to yell during our national anthem!",FALSE,0,"andylassner",2019-11-16 23:39:26,FALSE,"1195848679195701248","1195848884188147712","23645988","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LAKingsQuest",0,FALSE,FALSE,NA,NA
"20","@KayfabeNews #BringBroskiHomeski",FALSE,1,"KayfabeNews",2019-11-16 23:36:25,FALSE,"1195493460905734144","1195848126092832768","461269164","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndyCrete",0,FALSE,FALSE,NA,NA
