"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Laid over in Vegas.Surreal to see people board w/ HarvestFest bands still on from last night.They look exhausted and horrified as expected.",FALSE,0,NA,2017-10-02 22:10:17,FALSE,NA,"914975854748303360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reggie541",1,FALSE,FALSE,NA,NA
"2","I'm at McCarran International Airport - @lasairport in Las Vegas, NV https://t.co/woJLHnpml8",FALSE,0,NA,2017-10-02 21:27:56,FALSE,NA,"914965194287337472",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","RVee",0,FALSE,FALSE,"-115.14687196","36.08314374"
"3","Gecen sene Haziran ayinda Luxury-JCK fuarinin gerceklestigi ve konakladigim Mandalay Bay Hotel de saldiri olduguna… https://t.co/jALbBTi8jY",FALSE,0,NA,2017-10-02 21:25:02,TRUE,NA,"914964467603181568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aysegulgktrk",0,FALSE,FALSE,NA,NA
"4","Our view from airport. Somber mood. #prayforlasvegas <U+2764><U+FE0F> @ McCarran… https://t.co/ekusjoA62p",FALSE,0,NA,2017-10-02 21:10:50,FALSE,NA,"914960893628125184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JamiMarieK",0,FALSE,FALSE,"-115.1473115","36.08142882"
"5","The weather is baking hot <U+2661>",FALSE,0,NA,2017-10-02 20:23:57,FALSE,NA,"914949092618457089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","story82",0,FALSE,FALSE,NA,NA
"6","I have mixed feelings as I start my 2 week Sabbatical journey to Scotland, Ireland, and England… https://t.co/SegDH0lY1o",FALSE,1,NA,2017-10-02 20:03:39,FALSE,NA,"914943983364829185",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DCCowan",0,FALSE,FALSE,"-115.1473115","36.08142882"
"7","Homeward bound (@ McCarran International Airport - @lasairport in Las Vegas, NV) https://t.co/XQFZKVrmcR",FALSE,1,NA,2017-10-02 19:35:51,FALSE,NA,"914936989895544832",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","ItsKatieLou",0,FALSE,FALSE,"-115.14687196","36.08314374"
"8","The people of Las Vegas are in my thoughts today, as we prepare to… https://t.co/FqPQ1HkgFm",FALSE,1,NA,2017-10-02 19:33:44,FALSE,NA,"914936457353187329",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sally_Ann1",0,FALSE,FALSE,"-115.1473115","36.08142882"
"9","So many people at my gate right now with fear in their eyes <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>",FALSE,9,NA,2017-10-02 19:33:09,FALSE,NA,"914936309642256385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taylerdecastro",0,FALSE,FALSE,NA,NA
"10","Join the VHS Consolidated team! See our latest #job opening here: https://t.co/8ixAhQMS67 #VHSCareers LasVegas, NV #Hiring #CareerArc",FALSE,0,NA,2017-10-02 19:23:45,FALSE,NA,"914933943396212736",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_las_jobs",0,FALSE,FALSE,"-115.1533426","36.0765176"
