"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Thank you to my cast for helping through this time... we did what we do best and danced through… https://t.co/XLfn9vBvuv",FALSE,1,NA,2017-10-02 23:56:02,FALSE,NA,"915002466055340032",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","feetloose",1,FALSE,FALSE,"-115.18888622","36.11143477"
"2","Route 91
.
https://t.co/DhKXIaSgRJ
.
My deepest condolences go out to all the friends who families… https://t.co/mETRxWw83g",FALSE,0,NA,2017-10-02 22:04:38,FALSE,NA,"914974432271114241",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sidneywilson4",0,FALSE,FALSE,"-115.182","36.1075"
"3","#Vegas <U+2764><U+FE0F> @ UFC Training Center - Headquarters https://t.co/Yn3Z3d1EJr",FALSE,1,NA,2017-10-02 17:13:55,FALSE,NA,"914901271458516992",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Charli1403",0,FALSE,FALSE,"-115.1938982","36.11027133"
"4","I'm at Rio Masquerade Bar - @riovegas in Las Vegas, NV https://t.co/gnKlnDc77s",FALSE,0,NA,2017-10-02 16:41:00,FALSE,NA,"914892985514553345",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","RalphPaglia",0,FALSE,FALSE,"-115.18685195","36.11668179"
"5","I'm at Rio Masquerade Tower in Las Vegas, NV https://t.co/MFyzV25XLF",FALSE,0,NA,2017-10-02 16:40:31,FALSE,NA,"914892863732948993",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","RalphPaglia",0,FALSE,FALSE,"-115.18604135","36.11617724"
"6","I'm at RIO All-Suite Hotel &amp; Casino - @riovegas in Las Vegas, NV https://t.co/YpdCqpSUEH",FALSE,0,NA,2017-10-02 16:39:03,FALSE,NA,"914892495741431808",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","RalphPaglia",0,FALSE,FALSE,"-115.18807769","36.11652655"
"7","There is a reason why the rest of the world has lesser gun violence, because they don’t allow guns in their country!",FALSE,0,NA,2017-10-02 16:07:45,FALSE,NA,"914884619471745024",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","marioyohanes",0,FALSE,FALSE,"-115.1985287","36.11427174"
"8","I’m in Vegas and I’m still shock how come a guy like him own so many machine guns in the first place. Civilized country don’t need guns!",FALSE,0,NA,2017-10-02 16:06:19,FALSE,NA,"914884256194633728",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","marioyohanes",0,FALSE,FALSE,"-115.19846039","36.11424711"
"9","One week ago we were at the top of Mandalay Bay looking down at the… https://t.co/BDXMaAzQRY",FALSE,0,NA,2017-10-02 15:25:55,FALSE,NA,"914874090141429760",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","davekoesel",0,FALSE,FALSE,"-115.18747235","36.11611806"
"10","This morning is a lot more somber than your typical Monday blues! At this time I pray for Vegas… https://t.co/KZVLgLsLWP",FALSE,0,NA,2017-10-02 14:56:34,FALSE,NA,"914866703733059585",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FoodTravelLife_",0,FALSE,FALSE,"-115.19335687","36.11452044"
