"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","I feel like it's one state after the next that needs praying for...
.
.
I lived in Las Vegas for… https://t.co/YCFemJIP12",FALSE,0,NA,2017-10-02 23:45:50,FALSE,NA,"914999897186869248",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ispencertravis",0,FALSE,FALSE,"-115.1766701","36.0907541"
"2","Las Vegas is one of our favorite places to celebrate and unwind. I am so heartbroken by the… https://t.co/IhFJgF5gnA",FALSE,0,NA,2017-10-02 23:44:52,FALSE,NA,"914999654215032833",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JeffDMartinez",0,FALSE,FALSE,"-115.17267141","36.0823835"
"3","I took this picture when I first moved to this city. The first time I took a leap of faith and… https://t.co/nbDYi5G41Q",FALSE,1,NA,2017-10-02 23:12:14,FALSE,NA,"914991441792946178",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kmel41510",0,FALSE,FALSE,"-115.17267141","36.0823835"
"4","<ed><U+00A0><U+00BD><ed><U+00B6><U+00A4> A sad day for #MandalayBay..we were there just three months ago..my heart goes out to all… https://t.co/ShLSbXXJvY",FALSE,0,NA,2017-10-02 23:08:03,FALSE,NA,"914990390482104320",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tianeonflareon",0,FALSE,FALSE,"-115.17459298","36.08934849"
"5","#mondaydeals <ed><U+00A0><U+00BC><ed><U+00BD><U+0080><ed><U+00A0><U+00BD><ed><U+00B0><U+009F><ed><U+00A0><U+00BD><ed><U+00B2><U+009A> fish n chips prix fixe dinner!
#happyhour 4-7pm! $7 #mule menu after 7pm
#ONLYATMCFADDENS… https://t.co/r6hNpo0MRf",FALSE,0,NA,2017-10-02 23:02:50,TRUE,NA,"914989077102870528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McFaddensLV",0,FALSE,FALSE,NA,NA
"6","#lasvegasshooting #prayforlasvegas #theroute91harvestmusicfestival #crazy #sad #guncontrol @… https://t.co/kcLoSVBeMX",FALSE,0,NA,2017-10-02 22:59:22,FALSE,NA,"914988204809261056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Michael_BBlack",0,FALSE,FALSE,"-115.1766701","36.0907541"
"7","Tagged and Happy is praying to the One True God. Asking for healing and comfort.… https://t.co/Qh9PWBxIYF",FALSE,3,NA,2017-10-02 22:59:18,FALSE,NA,"914988186727624705",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","taggedandhappy",0,FALSE,FALSE,"-115.1766701","36.0907541"
"8","#mandalaybay #casino #lasvegas #thestrip #nevada @ Mandalay Bay https://t.co/OGGMT2rOWh",FALSE,0,NA,2017-10-02 22:33:30,FALSE,NA,"914981696201687040",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KarsinXXX",0,FALSE,FALSE,"-115.1766701","36.0907541"
"9","My heart aches for you Las Vegas https://t.co/kXMnc0DxdO",FALSE,2,NA,2017-10-02 22:32:41,FALSE,NA,"914981492031475712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeffl1973",0,FALSE,FALSE,NA,NA
"10","I loved being here. I loved this city and I loved being at Mandalay Bay! Prayers to Las Vegas and all those affecte… https://t.co/vh1mOof3uK",FALSE,8,NA,2017-10-02 22:30:53,TRUE,NA,"914981037104619520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","byim43",1,FALSE,FALSE,NA,NA
