"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Been up since 5am giving rides to victims / survivors / stranded. I have a new respect for Taxi / Uber / limo drive… https://t.co/xaAuweaepw",FALSE,91,NA,2017-10-02 23:25:28,TRUE,NA,"914994774414729216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Lucky45",20,FALSE,FALSE,NA,NA
"2","I'm at Hard Rock Hotel Las Vegas - @hardrockhotellv in Las Vegas, NV https://t.co/k1b5om77mh",FALSE,0,NA,2017-10-02 22:57:01,FALSE,NA,"914987612896743424",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","LoungeOfficer",0,FALSE,FALSE,"-115.15393614","36.1089253"
"3","Thank you to everyone who has checked in on me - friends and family. My heart continues to break for what happen here in Vegas last night <ed><U+00A0><U+00BD><ed><U+00B2><U+0094>",FALSE,1,NA,2017-10-02 17:23:11,FALSE,NA,"914903601423704064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katiiesimandl",0,FALSE,FALSE,NA,NA
"4","So many texts and emails asking if we are ok.. and we are. Home safe back in LA. My heart breaks… https://t.co/TAQmSBYrHJ",FALSE,61,NA,2017-10-02 16:43:03,FALSE,NA,"914893500382097408",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MissKajlich",5,FALSE,FALSE,"-115.15408297","36.10945912"
"5","Makes you look at things so differently. Those shooters are cowards!!! 
So thankful our friends are all okay!!!",FALSE,0,NA,2017-10-02 07:31:17,FALSE,NA,"914754643804151808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mandia315",0,FALSE,FALSE,NA,NA
"6","Thank goodness that we made it okay though the Route 91 shooting. Seriously had shots right next to us and saw people down bloody.",FALSE,1,NA,2017-10-02 07:31:07,FALSE,NA,"914754604083974144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mandia315",0,FALSE,FALSE,NA,NA
"7","Everything's shut down. Shooter's have yett to be found. Safe in the hotel room <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,7,NA,2017-10-02 07:24:52,FALSE,NA,"914753032134340608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katiiesimandl",0,FALSE,FALSE,NA,NA
"8","Praying for everyone affected by #vegasshooting #prayforvegas",FALSE,0,NA,2017-10-02 06:17:56,FALSE,NA,"914736185154576384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BobbyMendez90",0,FALSE,FALSE,NA,NA
"9","#benefit #event #circus #couture to help #vegas #hospital that helps #kids w/wo #insurance… https://t.co/ab8tH9LV1l",FALSE,0,NA,2017-10-02 05:12:42,FALSE,NA,"914719770141917184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chokeoutcancer",0,FALSE,FALSE,"-115.15408297","36.10945912"
"10","3 course dinner. #yellowtailjalapeno #spinachsalad #grilledshrimp #nigiri #tuna #yellowtail… https://t.co/wbWPavlIUu",FALSE,1,NA,2017-10-02 05:02:59,FALSE,NA,"914717326569873408",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NickyChips",0,FALSE,FALSE,"-115.15427823","36.10953889"
