"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1",".
.
.
.
.
#VegasEccentric #lasvegas #edm #plur #instagay #portland #pdx #djtwin #hdrepublic… https://t.co/aY56HDCaKd",FALSE,0,NA,2017-10-02 23:59:05,FALSE,NA,"915003235114483712",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","djtwin",1,FALSE,FALSE,"-115.1757296","36.09212753"
"2","#59 <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>
#LasVegasShooting 
#GunControlNow 
#Enough",FALSE,2,NA,2017-10-02 23:58:23,FALSE,NA,"915003057548681216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grlpride32",1,FALSE,FALSE,NA,NA
"3","If I was ever going to suck it up and donate blood, this is the week to do it <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC> #LasVegasStrong #DonateLife",FALSE,4,NA,2017-10-02 23:57:56,FALSE,NA,"915002944163954688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marissaroe",0,FALSE,FALSE,NA,NA
"4","@dq10_chihiro <U+3053><U+308C><U+88CF><U+5074><U+306A><U+306E><U+3067><U+3059><U+304C><U+3001><U+98A8><U+3067><U+68DA><U+5F15><U+3044><U+3066><U+88CF><U+8FD4><U+3057><U+306B><U+306A><U+3063><U+305F><U+3068><U+304D><U+306B><U+64AE><U+5F71><U+3057><U+307E><U+3057><U+305F><U+3002>",FALSE,0,"dq10_chihiro",2017-10-02 23:57:52,FALSE,"915002118989217793","915002927072153600","3308266862","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","Myriam_DQ10",0,FALSE,FALSE,NA,NA
"5",".
.
.
.
.
#VegasEccentric #lasvegas #edm #plur #instagay #portland #pdx #djtwin #hdrepublic… https://t.co/jzUHI8Ao9N",FALSE,0,NA,2017-10-02 23:57:17,FALSE,NA,"915002779307069441",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","djtwin",0,FALSE,FALSE,"-115.1757296","36.09212753"
"6","my heart is heavy for this amazing city, stay strong. <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4><U+262E><U+FE0F>… https://t.co/4CCyDqp4NI",FALSE,0,NA,2017-10-02 23:56:33,FALSE,NA,"915002594044588033",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","libbybekins",0,FALSE,FALSE,"-115.1728497","36.1147074"
"7","Just posted a photo @ Mandalay Bay Resort and Casino https://t.co/oB9kKWoTuL",FALSE,0,NA,2017-10-02 23:56:14,FALSE,NA,"915002517896826880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NutrishopClt",0,FALSE,FALSE,"-115.1757296","36.09212753"
"8","Chaos, Nightmare, and terror are words that only scratch the surface of what happened last… https://t.co/B0X2JFwhsQ",FALSE,1,NA,2017-10-02 23:56:09,FALSE,NA,"915002493494611968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kaden7",1,FALSE,FALSE,"-115.17169567","36.09484589"
"9","Thank you to my cast for helping through this time... we did what we do best and danced through… https://t.co/XLfn9vBvuv",FALSE,1,NA,2017-10-02 23:56:02,FALSE,NA,"915002466055340032",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","feetloose",1,FALSE,FALSE,"-115.18888622","36.11143477"
"10",".
.
.
.
.
#VegasEccentric #lasvegas #edm #plur #instagay #portland #pdx #djtwin #hdrepublic… https://t.co/7KoIMuTbb3",FALSE,0,NA,2017-10-02 23:54:52,FALSE,NA,"915002171694960640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","djtwin",0,FALSE,FALSE,"-115.1757296","36.09212753"
"11","Charred shishito peppers and crunchy prosuitto #shishitopeppers #prosuitto #seasalt @ Paradise,… https://t.co/z03JUl3uMg",FALSE,0,NA,2017-10-02 23:54:47,FALSE,NA,"915002151583277056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","yochef2",0,FALSE,FALSE,"-115.12472222","36.08194444"
"12","#NAC17 https://t.co/2bSX5agd5T",FALSE,0,NA,2017-10-02 23:54:44,FALSE,NA,"915002137721004032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SustainableSand",0,FALSE,FALSE,NA,NA
"13","Absolutely sick of what happened in Las Vegas last night. Prayers to… https://t.co/uPFceKYikO",FALSE,0,NA,2017-10-02 23:54:31,FALSE,NA,"915002085833428992",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BrandonJoyner07",0,FALSE,FALSE,"-115.1728497","36.1147074"
"14","Craving pizza and pasta! (@ Flour &amp; Barley - @flournbarley in Las Vegas, NV) https://t.co/t0GukNRHLg",FALSE,0,NA,2017-10-02 23:53:01,FALSE,NA,"915001708736073733",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","RVee",0,FALSE,FALSE,"-115.17026216","36.11759722"
