"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Chaos, Nightmare, and terror are words that only scratch the surface of what happened last… https://t.co/B0X2JFwhsQ",FALSE,1,NA,2017-10-02 23:56:09,FALSE,NA,"915002493494611968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kaden7",1,FALSE,FALSE,"-115.17169567","36.09484589"
"2","My favorite weekend of the year quickly became the scariest night of my life. I appreciate you… https://t.co/aEc6O2HOJ3",FALSE,0,NA,2017-10-02 23:48:52,FALSE,NA,"915000660852011009",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ashleywalker156",0,FALSE,FALSE,"-115.17169567","36.09484589"
"3","I can't take it off...Not yet. A decision to leave Vegas at 8pm last night instead of return to… https://t.co/ZCZ8vxTEvj",FALSE,1,NA,2017-10-02 23:12:03,FALSE,NA,"914991398469988354",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","In21Destiny",1,FALSE,FALSE,"-115.17169567","36.09484589"
"4","Captured this photo of Chris Young exactly one year ago last night at Route 91 almost to the… https://t.co/6RrWckPWSi",FALSE,38,NA,2017-10-02 23:05:23,FALSE,NA,"914989718147919872",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JeffJohnsonFilm",7,FALSE,FALSE,"-115.17169567","36.09484589"
"5","This picture was taken just one day before the deadliest mass… https://t.co/ZTzWeitUps",FALSE,2,NA,2017-10-02 23:04:49,FALSE,NA,"914989577785487360",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NeikkiBaby",0,FALSE,FALSE,"-115.1760672","36.09551"
"6","Heaven we need ya now more than ever. . My hearts never felt so heavy and confused as today.… https://t.co/PWyM3aKLtm",FALSE,12,NA,2017-10-02 22:59:30,FALSE,NA,"914988239425081344",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","EAJimmie",1,FALSE,FALSE,"-115.17169567","36.09484589"
"7","October 1st 2017 Mass Shooting in Las Vegas has left my heart is broken today. To have seen… https://t.co/farV0UGVYy",FALSE,0,NA,2017-10-02 22:51:48,FALSE,NA,"914986301052428288",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CallMeQueen88",0,FALSE,FALSE,"-115.17169567","36.09484589"
"8","This photo was taken 2 hours before this tragedy. 30 minutes saved our lives. Thankful for everyone who is reached… https://t.co/B4H7UxsI7I",FALSE,31,NA,2017-10-02 21:57:19,TRUE,NA,"914972588345929728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baileydeason",2,FALSE,FALSE,NA,NA
"9","I'm feeling so blessed that my family was safe during last night's… https://t.co/q2SjGaISN3",FALSE,1,NA,2017-10-02 21:41:07,FALSE,NA,"914968512631906306",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","brayyaaa",0,FALSE,FALSE,"-115.17169567","36.09484589"
"10","One year ago I stood next to my best friends in front of the same stage that MANY people lost… https://t.co/RzOXb1jdAi",FALSE,0,NA,2017-10-02 21:24:26,FALSE,NA,"914964313101750280",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","_hayleylynn",0,FALSE,FALSE,"-115.17169567","36.09484589"
