"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","The Motive is still unclear, but investigators are learning more about the suspect and we now have names of the 3 v… https://t.co/vLwO8VZayY",FALSE,3,NA,2019-07-29 22:32:08,TRUE,NA,"1155969283089817602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abc7JoshHaskell",0,FALSE,FALSE,NA,NA
"2","This by far takes all the mass shootings to a new meaning I always go here every now and again and is unfortunate t… https://t.co/W54LDba7hE",FALSE,0,NA,2019-07-29 19:31:14,TRUE,NA,"1155923759628476416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PaoloBOnAir",0,FALSE,FALSE,"-121.58597738","36.9966921"
"3","Still processing the tragic events of yesterday. Already hearing the same bullshit from gun apologists and the NRA.… https://t.co/05iG50VhRc",FALSE,2,NA,2019-07-29 18:05:54,TRUE,NA,"1155902282132873217",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AusRunnerGeek",1,FALSE,FALSE,"-121.60058409","37.00100564"
"4","Our hearts go out to those affected by the senseless tragedy in Gilroy last night <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>

#prayforgilroy #gilroy… https://t.co/aD9MdQFGc1",FALSE,1,NA,2019-07-29 14:48:39,TRUE,NA,"1155852642813218817",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SalazarChiro",0,FALSE,FALSE,"-121.58597738","36.9966921"
"5","Heartbroken to hear about another mass shooting. The #GilroyGarlic festival is a family event and one I have attend… https://t.co/OanxE7wYi6",FALSE,4,NA,2019-07-29 13:42:11,TRUE,NA,"1155835917237723138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elena_vasconi",0,FALSE,FALSE,NA,NA
"6","HAPPENING NOW: Additional FBI agents arrive in Gilroy to assist in investigation into yesterday’s… https://t.co/bSOMGrLi2Y",FALSE,51,NA,2019-07-29 13:11:35,TRUE,NA,"1155828216596013056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abc7marccr",18,FALSE,FALSE,NA,NA
"7","HAPPENING NOW: Several law enforcement agencies are involved in developing investigation into yesterday’s… https://t.co/uXzKVe9cUM",FALSE,23,NA,2019-07-29 11:53:56,TRUE,NA,"1155808675925131264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abc7marccr",11,FALSE,FALSE,NA,NA
"8","My heart is sad. I'm born and raised in Gilroy.  I'm glad my fellow associates are safe.  Gilroy will recover, Gilr… https://t.co/UgPxwmA1aA",FALSE,25,NA,2019-07-29 07:56:27,TRUE,NA,"1155748910444322817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crazy4that20",1,FALSE,FALSE,NA,NA
"9","Glad to be alive &amp; safe <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> prayers go out to all the victims and their families <U+2764><U+FE0F> https://t.co/VYNGuZDMHR",FALSE,37,NA,2019-07-29 06:32:08,FALSE,NA,"1155727689178701824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CxlistaS",4,FALSE,FALSE,NA,NA
"10","The Santa Clara County Sheriff’s Office has numerous deputies and personnel on scene at the Gilroy Garlic Festival… https://t.co/FlKLIr8leC",FALSE,188,NA,2019-07-29 05:58:38,TRUE,NA,"1155719259458138112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SCCoSheriff",38,FALSE,FALSE,NA,NA
