"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Slept in today, made forts and played in the tub. It’s been a busy season and just chilled most of the day. jezzyza… https://t.co/cDIkWT5V6N",FALSE,0,NA,2019-11-16 23:58:36,TRUE,NA,"1195853705821601792",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CLSprinkles",0,FALSE,FALSE,"-118.5058","34.4168"
"2","#myshepherds#germanshepherd #germanshepherddog#shepherds#shepherddogs#mybigdogs#ranchdogs# @ Santa Clarita, Califor… https://t.co/ajDm30lFJy",FALSE,0,NA,2019-11-16 23:49:44,TRUE,NA,"1195851475454443521",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MRL3dogs",0,FALSE,FALSE,"-118.5058","34.4168"
"3","Want to land a job like ""Nurse Practictioner Adjunct Instructor Applicant Pool"" at College of the Canyons? Applican… https://t.co/z8N5KZVzKy",FALSE,0,NA,2019-11-16 23:24:31,TRUE,NA,"1195845131720478720",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_lax_edu",0,FALSE,FALSE,"-118.5706019","34.4044113"
"4","And just like that the workout week is kinda over. 2 miles in the water that's 3625 yards including this last fly.… https://t.co/pqCWY7J5Cy",FALSE,0,NA,2019-11-16 22:30:57,TRUE,NA,"1195831648018939905",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ethan76",0,FALSE,FALSE,"-118.56197596","34.41817869"
"5","https://t.co/27LJmiI2jZ",FALSE,0,NA,2019-11-16 22:27:14,FALSE,NA,"1195830715264294912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cruzysmama623",0,FALSE,FALSE,NA,NA
"6","#SuspiciousPackage Welcome to #WestHollywood <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> @RealRonJeremy @KateQFunny @BillyFrancesca @WeHoDaily @WeHoCity https://t.co/VpJbzIv4e9",FALSE,1,NA,2019-11-16 21:54:52,FALSE,NA,"1195822568436989952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SteveDavidMike2",1,FALSE,FALSE,NA,NA
"7","Can you recommend anyone for this #branchbanking job in #SantaClarita, CA? Click the link in our bio to see it and… https://t.co/qPoE4IR7aA",FALSE,0,NA,2019-11-16 21:49:32,TRUE,NA,"1195821228495265792",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_ca_banking",0,FALSE,FALSE,"-118.542586","34.3916641"
"8","Six Flaggs is thick thigh friendly. Incase y’all needed to know. 
I repeat, Six Flaggs is Thick Thigh Friendly. 
Me… https://t.co/yylRiPLhrY",FALSE,3,NA,2019-11-16 21:37:11,TRUE,NA,"1195818120755023872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ALEHHH_44",0,FALSE,FALSE,NA,NA
"9","We stopped by the memorial at Central Park today to pay our respects. #SaugusStrong  #Enough https://t.co/oSjTdOMZtA",FALSE,0,NA,2019-11-16 21:35:59,FALSE,NA,"1195817815770460160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandyPoole86",0,FALSE,FALSE,NA,NA
"10","If you're looking for work in #SantaClarita, CA, check out this job: https://t.co/g4siOB1p0Y #landdevelopment",FALSE,0,NA,2019-11-16 21:06:16,FALSE,NA,"1195810339381600256",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","DEA_Careers",0,FALSE,FALSE,"-118.542586","34.3916641"
