"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Yep https://t.co/2X08WPf4HX",FALSE,0,NA,2019-05-09 15:08:51,FALSE,NA,"1126504308885692418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GibsonGH",0,FALSE,FALSE,NA,NA
"2","This is what leadership looks like https://t.co/Vm5L6oH0cU",FALSE,0,NA,2019-05-09 14:50:09,FALSE,NA,"1126499605187682305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GibsonGH",0,FALSE,FALSE,NA,NA
"3","Littleton CO Thu May 9th AM Forecast: TODAY Rain/Snow Showers Hi 40 TONIGHT Rain/Snow Showers Lo 33",FALSE,0,NA,2019-05-09 14:02:11,FALSE,NA,"1126487533137858560",NA,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>","Littleton_CO",0,FALSE,FALSE,"-105.0086","39.5942"
"4","https://t.co/fjPRtJfISX",FALSE,0,NA,2019-05-09 00:22:25,FALSE,NA,"1126281232671580160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GibsonGH",0,FALSE,FALSE,NA,NA
"5","Littleton CO Wed May 8th PM Forecast: TONIGHT Rain/Snow Showers Lo 30 THURSDAY Rain/Snow Showers Hi 43",FALSE,0,NA,2019-05-08 23:02:10,FALSE,NA,"1126261037374816256",NA,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>","Littleton_CO",0,FALSE,FALSE,"-105.0086","39.5942"
"6","https://t.co/mQpT5O0Ffy",FALSE,0,NA,2019-05-08 19:07:06,FALSE,NA,"1126201877891141633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GibsonGH",0,FALSE,FALSE,NA,NA
"7","Just up the street from my work. If Kendrick Castillo hadn't rushed the shooter, some of these kids might not have… https://t.co/r8dh19x2lq",FALSE,1,NA,2019-05-08 18:40:32,TRUE,NA,"1126195195144355840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GibsonGH",0,FALSE,FALSE,NA,NA
"8","RT @LPSK12: TIPS For Parents from the LPS Mental Health Team:

https://t.co/7J4RGRsAyi",FALSE,0,NA,2019-05-08 14:22:39,FALSE,NA,"1126130296334602240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Auntij92",6,TRUE,FALSE,NA,NA
"9","RT @LPSK12: TIPS For Parents from the LPS Mental Health Team:

https://t.co/7J4RGRsAyi",FALSE,0,NA,2019-05-08 12:21:39,FALSE,NA,"1126099842420240385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amymc37",6,TRUE,FALSE,NA,NA
"10","RT @LPSK12: TIPS For Parents from the LPS Mental Health Team:

https://t.co/7J4RGRsAyi",FALSE,0,NA,2019-05-08 11:04:29,FALSE,NA,"1126080426282381312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LizKotalik",6,TRUE,FALSE,NA,NA
