"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"10",10,"If you're looking for work in #Littleton, CO, check out this #Retail job via the link in our bio: Retail Sales Asso… https://t.co/qPWrx29Pvl",FALSE,0,NA,"2019-05-09 15:31:59",TRUE,NA,1126510133008199680,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_retail",0,FALSE,FALSE,-105.0166498,39.613321
"82",82,"Join the Centura Health team! See our latest job opening here: https://t.co/CQ1fNC175I #Finance #Littleton, CO",FALSE,0,NA,"2019-05-08 23:51:06",FALSE,NA,1126273349674397696,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_finance",0,FALSE,FALSE,-105.0166498,39.613321
"88",88,"Don't be shy. Score a job like ""HVAC Truck Based Service Mechanic (Journeyman) Union"" at Johnson Controls by asking… https://t.co/4unufRWtGY",FALSE,0,NA,"2019-05-08 22:46:52",TRUE,NA,1126257183534903296,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_eng",0,FALSE,FALSE,-105.0166498,39.613321
"92",92,"U.S. Bank is looking for teammates like you. See our latest Branch Banking - Teller job openings, including ""Peak T… https://t.co/oJQWr9ahDF",FALSE,0,NA,"2019-05-08 22:22:08",TRUE,NA,1126250961045868544,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_banking",0,FALSE,FALSE,-105.0166498,39.613321
"93",93,"Atlantic Coast Merchandising is hiring in Littleton, CO! Click the link in our bio to apply: Home Improvement Merch… https://t.co/zL8sCaYaJM",FALSE,0,NA,"2019-05-08 22:06:06",TRUE,NA,1126246925299093504,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_retail",0,FALSE,FALSE,-105.0166498,39.613321
"97",97,"Don't submit then quit. Apply for jobs like ""Collection Specialist"" at Accountemps, then look for people you might… https://t.co/3EqBY5O3IV",FALSE,0,NA,"2019-05-08 21:42:03",TRUE,NA,1126240873312690176,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_sales",0,FALSE,FALSE,-105.0166498,39.613321
"98",98,"See our latest #Littleton, CO job and click to apply: Chief Executive Officer - https://t.co/GV3wIRBAYy #BusinessMgmt",FALSE,0,NA,"2019-05-08 21:14:00",FALSE,NA,1126233812919209984,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_mgmt",0,FALSE,FALSE,-105.0166498,39.613321
"101",101,"Career tip for landing jobs like ""Strategic Marketing Analyst"" in #Littleton, CO. Go on informational interviews. T… https://t.co/YXqhfMAFZe",FALSE,0,NA,"2019-05-08 20:54:49",TRUE,NA,1126228987053613056,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_adv",0,FALSE,FALSE,-105.0166498,39.613321
"102",102,"Centura Health is looking for teammates like you. See our latest #FacilitiesMgmt job openings, including ""Environme… https://t.co/Tr3X3MhgrC",FALSE,0,NA,"2019-05-08 20:47:08",TRUE,NA,1126227055048216576,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_CO_facmgmt",0,FALSE,FALSE,-105.0166498,39.613321
"105",105,"Interested in a job in Littleton, CO? This could be a great fit. Click the link in our bio to apply: Peak Time Tell… https://t.co/Z3moEGF0kx",FALSE,0,NA,"2019-05-08 20:29:58",TRUE,NA,1126222731500875776,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_banking",0,FALSE,FALSE,-105.0166498,39.613321
"110",110,"Want to work at Kelly Services? We're hiring in Littleton, CO! Click the link in our bio for details on this job an… https://t.co/fM8V7l69DH",FALSE,0,NA,"2019-05-08 19:32:25",TRUE,NA,1126208250087522304,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_cstsrv",0,FALSE,FALSE,-105.0166498,39.613321
"114",114,"Don't submit then quit. Apply for jobs like ""Temporary Executive Assistant"" at OfficeTeam, then look for people you… https://t.co/n16wQyV422",FALSE,0,NA,"2019-05-08 19:07:17",TRUE,NA,1126201927400689664,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_cob_cler",0,FALSE,FALSE,-105.0166498,39.613321
"132",132,"Centura Health is looking for teammates like you. See our latest #FacilitiesMgmt job openings, including ""Environme… https://t.co/oo5yLU0ZYB",FALSE,0,NA,"2019-05-08 17:03:31",TRUE,NA,1126170776460189696,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_cob_facmgmt",0,FALSE,FALSE,-105.0166498,39.613321
"273",273,"ABK up 1-0 vs Northglenn at half #goarapahoe #abk #proudwarrior",FALSE,4,NA,"2019-05-08 01:51:00",FALSE,NA,1125941136336384000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SraMonson",0,FALSE,FALSE,NA,NA
"344",344,".@GirlsSoccerNGHS and Arapahoe face-off in two minutes here in the opening round of the 5A state playoffs! #copreps https://t.co/VPINKI17Fn",FALSE,0,NA,"2019-05-08 00:59:20",FALSE,NA,1125928135206195200,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdamHothersall",0,FALSE,FALSE,NA,NA
"372",372,"We're hiring in #Littleton, CO! Click the link in our bio to apply to this job and more: Service Desk Engineer at R… https://t.co/LZAV2JFHjE",FALSE,0,NA,"2019-05-07 22:49:22",TRUE,NA,1.125895425507e+18,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_cstsrv",0,FALSE,FALSE,-105.0166498,39.613321
"377",377,"This job might be a great fit for you: RN Sexual Assault Examiner/Forensic Examiner - https://t.co/hq0SEPvmvl #Nursing #Littleton, CO",FALSE,0,NA,"2019-05-07 22:31:50",FALSE,NA,1125891016312025088,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","CenturaCareers",0,FALSE,FALSE,-105.0166498,39.613321
"421",421,"Can you recommend anyone for this job in #Littleton, CO? https://t.co/U8MxXy4Sdq #Accounting",FALSE,0,NA,"2019-05-07 20:57:07",FALSE,NA,1125867178941509632,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","RNDC_USA_Jobs",0,FALSE,FALSE,-105.0166498,39.613321
"423",423,"This job might be a great fit for you: Accounts Receivable Clerk - https://t.co/BE6u5lhHEL #Accounting #Littleton, CO",FALSE,0,NA,"2019-05-07 20:56:18",FALSE,NA,1125866974381142016,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_acct",0,FALSE,FALSE,-105.0166498,39.613321
"445",445,"Can you recommend anyone for this job? RN Sexual Assault Examiner/Forensic Examiner - https://t.co/IGxQ3swvPA #Nursing #Littleton, CO",FALSE,0,NA,"2019-05-07 19:36:20",FALSE,NA,1125846847795281920,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_nursing",0,FALSE,FALSE,-105.0166498,39.613321
"456",456,"We're hiring! Read about our latest job opening here: Accounts Receivable Clerk - https://t.co/EH09lEkatH #Accounting #Littleton, CO",FALSE,0,NA,"2019-05-07 18:42:24",FALSE,NA,1125833274121547776,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_acct",0,FALSE,FALSE,-105.0166498,39.613321
"458",458,"Kelly Services is hiring in Littleton, CO! Read about our latest Logistics/ Transportation job opening via the link… https://t.co/b4gRr4X24x",FALSE,0,NA,"2019-05-07 18:38:01",TRUE,NA,1125832172181409792,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_labor",0,FALSE,FALSE,-105.0166498,39.613321
"465",465,"Want to work at Centura Health? We're hiring in #Littleton, CO! Click the link in our bio for details on this job a… https://t.co/8y1MCsokU1",FALSE,0,NA,"2019-05-07 17:26:13",TRUE,NA,1125814105288237056,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","CO_physician",0,FALSE,FALSE,-105.0166498,39.613321
"478",478,"Interested in a job in #Littleton, CO? This could be a great fit. Click the link in our bio to apply: Surgical Tech… https://t.co/fNkq0aILh8",FALSE,0,NA,"2019-05-07 15:22:18",TRUE,NA,1125782917488054272,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_jobs",0,FALSE,FALSE,-105.0166498,39.613321
"541",541,"Want to land a job like ""CNA - Gen Surg"" at Centura Health? Applicant tracking systems look for specific keywords.… https://t.co/ovyuTrYT82",FALSE,0,NA,"2019-05-06 22:53:48",TRUE,NA,1125534155133947904,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_health",0,FALSE,FALSE,-105.0166498,39.613321
"549",549,"Centura Health is looking for teammates like you. See our latest #Nursing job openings, including ""Clinical Documen… https://t.co/uq2JbglzE5",FALSE,0,NA,"2019-05-06 21:49:45",TRUE,NA,1125518034418823168,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_nursing",0,FALSE,FALSE,-105.0166498,39.613321
"552",552,"Accountemps is hiring in #Littleton, CO! Read about our latest #Accounting job opening via the link in our bio: Accounting Clerk",FALSE,0,NA,"2019-05-06 20:55:23",FALSE,NA,1125504353303814144,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_acct",0,FALSE,FALSE,-105.0166498,39.613321
