"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","The Motive is still unclear, but investigators are learning more about the suspect and we now have names of the 3 v… https://t.co/vLwO8VZayY",FALSE,3,NA,2019-07-29 22:32:08,TRUE,NA,"1155969283089817602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abc7JoshHaskell",0,FALSE,FALSE,NA,NA
"2","current weather in Gilroy: clear sky, 75°F
53% humidity, wind 7mph, pressure 1015mb",FALSE,0,NA,2019-07-29 20:19:20,FALSE,NA,"1155935860925190145",NA,"<a href=""http://twitter.com/USACities/cities"" rel=""nofollow"">Cities</a>","GilroyCA",0,FALSE,FALSE,"-121.57","37"
"3","This by far takes all the mass shootings to a new meaning I always go here every now and again and is unfortunate t… https://t.co/W54LDba7hE",FALSE,0,NA,2019-07-29 19:31:14,TRUE,NA,"1155923759628476416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PaoloBOnAir",0,FALSE,FALSE,"-121.58597738","36.9966921"
"4","Pump Prices Push Cheaper for a Another Week https://t.co/JUR276oT2H @aaanews https://t.co/FxqULXNHwM",FALSE,0,NA,2019-07-29 16:18:07,FALSE,NA,"1155875158382407687",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","AllProTowingCA",0,FALSE,FALSE,"-121.55440271","36.98852704"
"5","Closed due to major event in Gilroy Garlic Festival #BayArea #Traffic https://t.co/pmlOhZuRWR",FALSE,0,NA,2019-07-29 15:30:36,FALSE,NA,"1155863198265946113",NA,"<a href=""http://www.sigalert.com/Map.asp?region=San+Francisco"" rel=""nofollow"">TTN SF traffic</a>","TotalTrafficSF",0,FALSE,FALSE,"-121.58","36.99443"
"6","Our hearts go out to those affected by the senseless tragedy in Gilroy last night <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>

#prayforgilroy #gilroy… https://t.co/aD9MdQFGc1",FALSE,1,NA,2019-07-29 14:48:39,TRUE,NA,"1155852642813218817",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SalazarChiro",0,FALSE,FALSE,"-121.58597738","36.9966921"
"7","Heartbroken to hear about another mass shooting. The #GilroyGarlic festival is a family event and one I have attend… https://t.co/OanxE7wYi6",FALSE,4,NA,2019-07-29 13:42:11,TRUE,NA,"1155835917237723138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elena_vasconi",0,FALSE,FALSE,NA,NA
"8","HAPPENING NOW: Additional FBI agents arrive in Gilroy to assist in investigation into yesterday’s… https://t.co/bSOMGrLi2Y",FALSE,51,NA,2019-07-29 13:11:35,TRUE,NA,"1155828216596013056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abc7marccr",18,FALSE,FALSE,NA,NA
"9","Closed due to major event in Gilroy Garlic Festival #BayArea #Traffic https://t.co/pmlOhZdgyh",FALSE,0,NA,2019-07-29 13:08:51,FALSE,NA,"1155827528369491968",NA,"<a href=""http://www.sigalert.com/Map.asp?region=San+Francisco"" rel=""nofollow"">TTN SF traffic</a>","TotalTrafficSF",0,FALSE,FALSE,"-121.58","36.99443"
"10","HAPPENING NOW: Several law enforcement agencies are involved in developing investigation into yesterday’s… https://t.co/uXzKVe9cUM",FALSE,23,NA,2019-07-29 11:53:56,TRUE,NA,"1155808675925131264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abc7marccr",11,FALSE,FALSE,NA,NA
