"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Closed due to major event in Gilroy Garlic Festival #BayArea #Traffic https://t.co/pmlOhZuRWR",FALSE,0,NA,2019-07-29 15:30:36,FALSE,NA,"1155863198265946113",NA,"<a href=""http://www.sigalert.com/Map.asp?region=San+Francisco"" rel=""nofollow"">TTN SF traffic</a>","TotalTrafficSF",0,FALSE,FALSE,"-121.58","36.99443"
"2","Closed due to major event in Gilroy Garlic Festival #BayArea #Traffic https://t.co/pmlOhZdgyh",FALSE,0,NA,2019-07-29 13:08:51,FALSE,NA,"1155827528369491968",NA,"<a href=""http://www.sigalert.com/Map.asp?region=San+Francisco"" rel=""nofollow"">TTN SF traffic</a>","TotalTrafficSF",0,FALSE,FALSE,"-121.58","36.99443"
"3","Gilroy Garlic Festival Exec. Director Brian Bowe pauses while speaking at a press conference at Gavilan College.… https://t.co/syQgrESm90",FALSE,72,NA,2019-07-29 06:27:34,TRUE,NA,"1155726542904840193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kentnish",38,FALSE,FALSE,NA,NA
"4","Brian Bowe, executive director of Gilroy Garlic Festival:

“It is such a sad, horribly upsetting circumstance that… https://t.co/8vIKSd8KHJ",FALSE,5,"LaurenPorFavor",2019-07-29 06:02:02,TRUE,"1155709556925747201","1155720115050012672","453784750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurenPorFavor",3,FALSE,FALSE,NA,NA
"5","El jefe de la policía de Gilroy confirmó que cuatro personas murieron incluyendo al presunto sospechoso de la balac… https://t.co/3IgV53xBoZ",FALSE,0,NA,2019-07-29 05:47:39,TRUE,NA,"1155716494472253440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariaAMejia",0,FALSE,FALSE,NA,NA
"6","Gilroy Police Chief Smithee: Suspect was shot and killed by police. It appears the suspect and a companion entered… https://t.co/8Z0FsInkb9",FALSE,3,"LaurenPorFavor",2019-07-29 05:20:05,TRUE,"1155707320065654784","1155709556925747201","453784750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurenPorFavor",7,FALSE,FALSE,NA,NA
"7","Gilroy Police Department is holding a brief news conference at Gavilan College. Detectives expect to investigate th… https://t.co/tw2gVQdKnp",FALSE,7,NA,2019-07-29 05:11:11,TRUE,NA,"1155707320065654784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurenPorFavor",4,FALSE,FALSE,NA,NA
"8","Coolin<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/jXZIGeKK4P",FALSE,6,NA,2019-07-29 03:08:32,FALSE,NA,"1155676452123107329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Truu_souja18",0,FALSE,FALSE,"-121.58119781","36.98278283"
"9","Closed due to major event in Gilroy Garlic Festival #BayArea #Traffic https://t.co/pmlOhZuRWR",FALSE,0,NA,2019-07-29 02:57:26,FALSE,NA,"1155673660667174912",NA,"<a href=""http://www.sigalert.com/Map.asp?region=San+Francisco"" rel=""nofollow"">TTN SF traffic</a>","TotalTrafficSF",1,FALSE,FALSE,"-121.58","36.99443"
"10","2021 Tyler McCuistion (Rocklin HS-Rocklin, CA) has loose and quick arm, fastball up to 88, sat 85-87, 11/5 CB flash… https://t.co/mcd9vboMXX",FALSE,1,NA,2019-07-28 18:11:04,TRUE,NA,"1155541194346135552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmittyHawk0",0,FALSE,FALSE,NA,NA
"11","Bulldogs Cam Bachman and Josh Q getting ready to rock it at perfect game showcase Gilroy. https://t.co/3MBKvaTZxj",FALSE,4,NA,2019-07-28 15:04:29,FALSE,NA,"1155494240320778241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stevebachman9",1,FALSE,FALSE,NA,NA
"12","Cam going deep in his first perfect game at bat.  Needed a little more push to get it out.@cabulldogsBB https://t.co/FugLl0KTpk",FALSE,3,NA,2019-07-27 23:01:52,FALSE,NA,"1155251990303088640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stevebachman9",1,FALSE,FALSE,NA,NA
"13","Para esta pinché calor https://t.co/qk6VqVvKu7",FALSE,12,NA,2019-07-27 20:42:35,FALSE,NA,"1155216935753150469",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carlos___k",0,FALSE,FALSE,"-121.55792548","36.98430163"
