"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Our printer told us to put these stickers on...

#ska #punk #punkrock #music #denver #colorado #barber #men #style… https://t.co/8umBPu8dvt",FALSE,0,NA,2019-05-09 18:37:36,TRUE,NA,"1126556841721438208",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TwoToneRudie",0,FALSE,FALSE,"-104.92183685","39.5680179"
"2","@QW5kcmV3 @dyn___ As if their authority means anything?  

Kinda delusional to think those people are useful or helpful to society.",FALSE,0,"QW5kcmV3",2019-05-09 18:34:09,FALSE,"1126555013160013826","1126555975970959360","871496297575927809","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dcbloem",0,FALSE,FALSE,NA,NA
"3","@QW5kcmV3 @dyn___ Considering that our 'intelligence' agencies are a joke, a scam, and act counter to the nation's… https://t.co/qRsBBDht62",FALSE,0,"QW5kcmV3",2019-05-09 18:26:48,TRUE,"1126471659920265216","1126554125553033216","871496297575927809","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dcbloem",0,FALSE,FALSE,NA,NA
"4","@EDVAnews Considering that our 'intelligence' agencies are a joke, a scam, and act counter to the nation's interest… https://t.co/5DKRwyVS0p",FALSE,1,"EDVAnews",2019-05-09 18:24:17,TRUE,"1126464740736339968","1126553493555355648","119516847","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dcbloem",0,FALSE,FALSE,NA,NA
"5","Warrior mentality. Tonight he shall face his greatest adversary once again...

Bring it on, microphone. https://t.co/A9tAbgtGkr",FALSE,0,NA,2019-05-09 18:24:07,FALSE,NA,"1126553449229721600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Capt_Squints",0,FALSE,FALSE,NA,NA
"6","@OhioIndy1 @CBSNews @realDonaldTrump A fruit basket.",FALSE,1,"OhioIndy1",2019-05-09 18:02:13,FALSE,"1126526047854444544","1126547937851346944","825796725629657089","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colleen70705329",0,FALSE,FALSE,NA,NA
"7","@KananRay No it really is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,1,"KananRay",2019-05-09 17:56:20,FALSE,"1126545358488604672","1126546459132878848","1021137326","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JarenMangham",0,FALSE,FALSE,NA,NA
"8","@COSportsNut Did you get your car back?",FALSE,1,"Colleen70705329",2019-05-09 17:52:21,FALSE,"1126544536983891969","1126545454349479936","754301231095439361","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colleen70705329",0,FALSE,FALSE,NA,NA
"9","@COSportsNut I think this was the screaming maniac at Chick Fil A in Highlands Ranch last night that scared the cra… https://t.co/X2dVLE2Rgq",FALSE,1,"COSportsNut",2019-05-09 17:48:42,TRUE,"1126500627964518401","1126544536983891969","26096131","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colleen70705329",0,FALSE,FALSE,NA,NA
"10","<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/elHQ5ef3Xf",FALSE,4,NA,2019-05-09 17:42:44,FALSE,NA,"1126543037226803200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JarenMangham",0,FALSE,FALSE,NA,NA
"11","Anime crossover idea: One punch man meets attack on titan for one episode only.",FALSE,1,NA,2019-05-09 17:42:17,FALSE,NA,"1126542920956252160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OfficialWebbsy",0,FALSE,FALSE,NA,NA
"12","@NYDailyNews What a seriously disturbed person.....smh",FALSE,0,"NYDailyNews",2019-05-09 17:35:17,FALSE,"1126537830707204098","1126541162163200005","9763482","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frisco_54",0,FALSE,FALSE,NA,NA
"13","@MSNBC Until Bernie campaigns as a member of the Democratic Party, I will turn him off.",FALSE,3,"MSNBC",2019-05-09 17:34:11,FALSE,"1126539681154457606","1126540884948873216","2836421","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jpsarj51",0,FALSE,FALSE,NA,NA
"14","@aseitzwald @NBCPolitics I get it - this is an old white man’s race? Well I’m an old white man and I think this sti… https://t.co/b77Ao38cGi",FALSE,6,"aseitzwald",2019-05-09 17:27:21,TRUE,"1126517930093678598","1126539165573701633","82167518","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jpsarj51",0,FALSE,FALSE,NA,NA
"15","The state needs to give Kendrick Castillo a State Funeral. The same we reserve for a hero. https://t.co/LJz1W5KMcl",FALSE,2,NA,2019-05-09 17:25:27,FALSE,NA,"1126538685552271360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dmrcoyle",1,FALSE,FALSE,NA,NA
"16","its not love but it’s pretty close",FALSE,0,NA,2019-05-09 16:44:47,FALSE,NA,"1126528453027565569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaquisierassss",0,FALSE,FALSE,NA,NA
"17","Anyone who lies, covers up, is in denial and tries to use Executive Orders to try to avoid his criminal activities is 100% guilty!",FALSE,0,NA,2019-05-09 16:38:26,FALSE,NA,"1126526855786352640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elizabe80735559",0,FALSE,FALSE,NA,NA
"18","@KimCPosey @PinpointWX Great shot from Winnipeg!",FALSE,0,"KimCPosey",2019-05-09 16:38:14,FALSE,"1126500156268875776","1126526802501914624","465661837","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bjorn12650",0,FALSE,FALSE,NA,NA
