"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","No one teaches their kids how to sacrifice themselves for their classmates... and yet they are doing it more and mo… https://t.co/HEzFkf6oq6",FALSE,91,NA,2019-05-08 23:54:56,TRUE,NA,"1126274313328291840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GadiNBC",29,FALSE,FALSE,NA,NA
"2","7 miles.  And 13 from the Aurora theater shooting, 15 from the Aurora Chuck E Cheese shootings, about 20 from some… https://t.co/crAZnXYm0G",FALSE,217,NA,2019-05-08 23:52:33,TRUE,NA,"1126273713094029312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GadiNBC",79,FALSE,FALSE,NA,NA
"3","Look at this dude. https://t.co/JWjiFD0gF0",FALSE,2,NA,2019-05-08 23:49:04,FALSE,NA,"1126272837021569029",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willie_N22",0,FALSE,FALSE,NA,NA
"4","Lots of soft contact this inning despite the run. No worries. Here come the #Cubs!",FALSE,0,NA,2019-05-08 23:46:37,FALSE,NA,"1126272220936851456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dawblack",0,FALSE,FALSE,NA,NA
"5","@avstwitterpsychic Barrie",FALSE,0,NA,2019-05-08 23:45:49,FALSE,NA,"1126272021371817984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jtlambrecht",0,FALSE,FALSE,NA,NA
"6","@VeSolarz @Avalanche Highlands Ranch CO, in front of the 60 and with this guy https://t.co/vPrMMX3V5Z",FALSE,1,"VeSolarz",2019-05-08 23:40:45,FALSE,"1126269613329854465","1126270745884053505","476605935","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jtlambrecht",0,FALSE,FALSE,NA,NA
"7","We are heading to overtime as @LegacyGirlsSocc and @RockCanyonHS ladies soccer are tied at one. #copreps",FALSE,0,NA,2019-05-08 23:40:28,FALSE,NA,"1126270674178174976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdamHothersall",1,FALSE,FALSE,NA,NA
"8","@CBS4Tim The Corps getting a winner.",FALSE,0,"CBS4Tim",2019-05-08 23:34:01,FALSE,"1126260895167012865","1126269049317388288","267332891","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bjorn12650",0,FALSE,FALSE,NA,NA
"9","Want to work at TJX Companies, Inc.? We're hiring in #HighlandsRanch, CO! Click the link in our bio for details on… https://t.co/E2lzUjEhHs",FALSE,0,NA,2019-05-08 23:23:02,TRUE,NA,"1126266285342388225",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_cob_secure",0,FALSE,FALSE,"-104.9739333","39.5480789"
"10","Nervous to apply for a job like ""Laundry Attendant"" at Vi? Apply even if you're not a 100% match. You might be unde… https://t.co/fsW8SoJzEP",FALSE,0,NA,2019-05-08 23:14:17,TRUE,NA,"1126264084305813504",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_den_labor",0,FALSE,FALSE,"-104.9555334","39.5518223"
"11","@LadyDee529 True... thank you for this.",FALSE,1,"LadyDee529",2019-05-08 23:13:28,FALSE,"1126262677121241088","1126263879120539648","36525967","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattgutmanABC",0,FALSE,FALSE,NA,NA
"12","@teamplayer2017 @GaetaSusan @mindsprung1 @ChatByCC @realDonaldTrump @ainsleyearhardt @foxandfriends Bias too https://t.co/UCvLFdMnGm",FALSE,0,"willie_N22",2019-05-08 23:11:13,FALSE,"1126262745807183873","1126263314084978689","736406728619626496","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willie_N22",0,FALSE,FALSE,NA,NA
"13","@kenolin1 @foxandfriends @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"kenolin1",2019-05-08 23:04:45,FALSE,"1126241494216658944","1126261686044741632","164679813","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frisco_54",0,FALSE,FALSE,NA,NA
"14",".@LegacyGirlsSocc TIES IT UP. Header by junior Makayla Merlo scores with 35:48 remaining. #copreps

@BoCoPreps",FALSE,1,NA,2019-05-08 23:03:40,FALSE,NA,"1126261414702698496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdamHothersall",1,FALSE,FALSE,NA,NA
"15","Highlands Ranch CO Wed May 8th PM Forecast: TONIGHT Rain/Snow Showers Lo 30 THURSDAY Rain/Snow Showers Hi 43",FALSE,1,NA,2019-05-08 23:02:10,FALSE,NA,"1126261034174615552",NA,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>","HighlandsRanch_",1,FALSE,FALSE,"-104.9672","39.5497"
"16","@VidaVivaDiva @ScottHastings Can look at this 2 ways...",FALSE,0,"VidaVivaDiva",2019-05-08 23:01:41,FALSE,"1126156287845253120","1126260914452189184","41034008","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jtlambrecht",0,FALSE,FALSE,NA,NA
"17","@VeSolarz #GoAvsGo Your coffee table has become legendary and we need every inch of that expertly crafted home acce… https://t.co/I8nLlHmCeF",FALSE,0,"VeSolarz",2019-05-08 22:59:58,TRUE,"1126258848581472266","1126260481717460994","476605935","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jtlambrecht",0,FALSE,FALSE,NA,NA
"18","Trent’s 7v7 team #470Elite put in work this weekend. Two flag games, two 7v7 games. <ed><U+00A0><U+00BD><ed><U+00B1><U+008A> About that time for the pads… https://t.co/XqP32IbQwG",FALSE,9,NA,2019-05-08 22:58:05,TRUE,NA,"1126260007593332736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WaialuaDaKine",1,FALSE,FALSE,NA,NA
"19","@jbbrisco @PetersenWill Cause who would want the job of ""coach"" there when LeBron is the real coach?  Gotta be a Br… https://t.co/AS1xqjD2kQ",FALSE,1,"jbbrisco",2019-05-08 22:56:08,TRUE,"1126242900373835779","1126259517736361984","40920858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jtlambrecht",0,FALSE,FALSE,NA,NA
"20","@CBSDenver Wut?",FALSE,0,"CBSDenver",2019-05-08 22:48:38,FALSE,"1126255479989030912","1126257629666234368","16313592","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bjorn12650",0,FALSE,FALSE,NA,NA
