"","Time","1.0","1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","2.0","2.1","2.2","2.3","2.4","2.5","2.6","2.7","2.8"
"1",2019-11-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22
"2",2019-11-12 01:00:00,1,1,1,1,2,2,2,2,2,2,2,2,2,2,47,47,47,47,48
"3",2019-11-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,56,56,56,56
"4",2019-11-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48
"5",2019-11-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,69,69
"6",2019-11-12 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,74,74,74
"7",2019-11-12 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,42
"8",2019-11-12 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,39,39
"9",2019-11-12 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22
"10",2019-11-12 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11
"11",2019-11-12 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5
"12",2019-11-12 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"13",2019-11-12 12:00:00,0,0,0,0,4,4,4,4,4,4,4,4,4,5,14,14,14,14,14
"14",2019-11-12 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23
"15",2019-11-12 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44,44,44
"16",2019-11-12 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,23,25,25,25
"17",2019-11-12 16:00:00,1,1,1,1,2,2,2,2,2,2,2,2,2,2,20,20,21,21,22
"18",2019-11-12 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,42,42,42,42
"19",2019-11-12 18:00:00,0,0,0,0,1,1,1,1,1,1,1,1,1,3,27,27,27,27,27
"20",2019-11-12 19:00:00,0,0,0,0,3,3,3,3,3,3,3,3,3,3,41,41,41,41,41
"21",2019-11-12 20:00:00,0,0,0,0,4,4,4,4,4,4,4,4,4,5,41,41,42,42,42
"22",2019-11-12 21:00:00,0,0,0,0,1,1,1,1,1,1,1,1,1,1,24,24,25,25,26
"23",2019-11-12 22:00:00,0,0,0,0,4,4,4,4,4,4,4,4,4,4,34,34,34,34,34
"24",2019-11-12 23:00:00,0,0,0,0,2,2,2,2,2,2,2,2,2,2,50,50,50,52,52
"25",2019-11-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,53,53,54,54
"26",2019-11-13 01:00:00,1,1,1,1,3,3,3,3,3,3,3,3,3,4,48,48,49,49,50
"27",2019-11-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,39,39
"28",2019-11-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37,37,37
"29",2019-11-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31
"30",2019-11-13 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37,37,37
"31",2019-11-13 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31
"32",2019-11-13 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31
"33",2019-11-13 08:00:00,0,0,0,0,2,2,2,2,2,2,2,2,2,2,19,19,19,19,19
"34",2019-11-13 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13
"35",2019-11-13 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
"36",2019-11-13 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
"37",2019-11-13 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12
"38",2019-11-13 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
"39",2019-11-13 14:00:00,0,0,0,0,1,1,1,1,1,1,1,1,1,2,25,25,25,25,25
"40",2019-11-13 15:00:00,0,0,0,0,1,1,1,1,1,1,1,1,1,2,17,17,17,17,17
"41",2019-11-13 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,32,32,32,33
"42",2019-11-13 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,34,34
"43",2019-11-13 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48
"44",2019-11-13 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,45,45,45,46
"45",2019-11-13 20:00:00,0,0,0,0,2,2,2,2,2,2,2,2,2,3,69,69,69,69,69
"46",2019-11-13 21:00:00,0,0,0,0,2,2,2,2,2,2,2,2,2,3,50,50,50,50,50
"47",2019-11-13 22:00:00,0,0,0,0,3,3,3,3,3,3,3,3,3,4,51,51,51,51,51
"48",2019-11-13 23:00:00,0,0,0,0,2,2,2,2,2,2,2,2,2,2,42,42,44,44,44
"49",2019-11-14 00:00:00,0,0,0,0,1,1,1,1,1,1,1,1,1,2,34,34,34,34,34
"50",2019-11-14 01:00:00,1,1,1,1,3,3,3,3,3,3,3,3,3,3,67,67,67,68,70
"51",2019-11-14 02:00:00,0,0,0,0,1,1,1,1,1,1,1,1,1,1,62,62,62,63,63
"52",2019-11-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,54,54,54
"53",2019-11-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,53,53,53,53
"54",2019-11-14 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52,52,52
"55",2019-11-14 06:00:00,0,0,0,0,1,1,1,1,1,1,1,1,1,1,41,41,41,41,41
"56",2019-11-14 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37,37,37
"57",2019-11-14 08:00:00,0,0,0,0,1,1,1,1,1,1,1,1,1,1,26,26,26,26,26
"58",2019-11-14 09:00:00,0,0,0,0,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15
