"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Um duh <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> https://t.co/W5iSQeqfAs",FALSE,0,NA,2019-06-01 23:58:51,FALSE,NA,"1134972607583928320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CamperMel67",0,FALSE,FALSE,NA,NA
"2","@ida_skibenes @bellesapepper37 Love is Love",FALSE,1,"ida_skibenes",2019-06-01 23:58:24,FALSE,"1134801054569250816","1134972494912376832","801549353227841536","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SharonIsFunny",0,FALSE,FALSE,NA,NA
"3","@Franklin_Graham @realDonaldTrump @POTUS Your father would be praying for you if he knew what you had become!!!",FALSE,0,"Franklin_Graham",2019-06-01 23:58:12,FALSE,"1134218169030258688","1134972443813130240","44945327","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vbretired",0,FALSE,FALSE,NA,NA
"4","@LenaAxios #LoveIsLove https://t.co/k2K5Q9scuw",FALSE,2,"LenaAxios",2019-06-01 23:58:04,FALSE,"1134963661074776064","1134972411676430338","373638183","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gh0stPaws",0,FALSE,FALSE,NA,NA
"5","Metro HC U16 finishes the day with 2 wins and a tie, after a 90 min lightning delay. All the girls worked hard toda… https://t.co/Rh3tmvKqKy",FALSE,0,NA,2019-06-01 23:56:30,TRUE,NA,"1134972018208759813",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AllisonMarkell",0,FALSE,FALSE,NA,NA
"6","Happy birthday sweet girl @ErinnPearson99",FALSE,0,NA,2019-06-01 23:56:06,FALSE,NA,"1134971919059603456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cayy_perrrry",0,FALSE,FALSE,NA,NA
"7","@Indigenia But it was a very good looking taco.",FALSE,1,"Indigenia",2019-06-01 23:55:59,FALSE,"1134888661651263488","1134971887786823680","323346108","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SharonIsFunny",0,FALSE,FALSE,NA,NA
"8","@scottswigart @sconnolly830 @pstew129 @DanCrenshawTX One is capable of firing fully automatic and the other isn’t",FALSE,7,"scottswigart",2019-06-01 23:55:29,FALSE,"1134941796004352000","1134971762884694016","7463062","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mattazar23",0,FALSE,FALSE,NA,NA
"9","y’all listen to Key Glock?",FALSE,0,NA,2019-06-01 23:53:06,FALSE,NA,"1134971160641318912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bjonnysteelo",0,FALSE,FALSE,NA,NA
"10","@DelSchilling @bellesapepper37 And you are an ass.",FALSE,4,"DelSchilling",2019-06-01 23:52:21,FALSE,"1134947448768606209","1134970971755073536","23807759","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SharonIsFunny",0,FALSE,FALSE,NA,NA
"11","https://t.co/Jj6mrhZ1fo    <U+203C><U+FE0F>” YOU THOUGHT ”<U+203C><U+FE0F>
BY @nizenxt @nizenxt @nizenxt <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B8> Shot &amp; Directed  @Tayy_Bae <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>

ig:… https://t.co/VmS3teT7TB",FALSE,3,NA,2019-06-01 23:51:51,TRUE,NA,"1134970848434147328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geezodagoat",3,FALSE,FALSE,NA,NA
"12","@Indigenia River is a beautiful name. My daughter was a little dramatic too but so special.",FALSE,2,"Indigenia",2019-06-01 23:51:22,FALSE,"1134958819409350656","1134970725423620096","323346108","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SharonIsFunny",0,FALSE,FALSE,NA,NA
"13","THIS IS NOT A DRILL. https://t.co/kppxZGMOTH",FALSE,0,NA,2019-06-01 23:50:00,FALSE,NA,"1134970380773445632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dotdonavandot",0,FALSE,FALSE,NA,NA
"14","@CamdenChat hess demonstrates yet again that valuable baseball practice time should not be squandering via football… https://t.co/g9NcMwATcG",FALSE,0,"CamdenChat",2019-06-01 23:48:31,TRUE,"1134962015477407747","1134970006826082304","82256022","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Boomers12",0,FALSE,FALSE,NA,NA
"15","@mscharliegirl75 @lehimesa Children are closer to the Creator and they do not see other children with racest eyes. You have a sweet child.",FALSE,2,"mscharliegirl75",2019-06-01 23:48:30,FALSE,"1134663405820735488","1134970004682809344","775894271467540480","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SharonIsFunny",0,FALSE,FALSE,NA,NA
"16","Amen! https://t.co/bHdNRY7cE1",FALSE,1,NA,2019-06-01 23:48:08,FALSE,NA,"1134969914190696448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","powers_lp",0,FALSE,FALSE,NA,NA
"17","it’s CRAZY https://t.co/6ul2X91oVC",FALSE,2,NA,2019-06-01 23:48:07,FALSE,NA,"1134969908578725888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allycross17",0,FALSE,FALSE,NA,NA
"18","men questioning me about lesbianism",FALSE,6,NA,2019-06-01 23:47:56,FALSE,NA,"1134969861283766273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurahxc",0,FALSE,FALSE,NA,NA
"19","Happy Pride Month https://t.co/5e7RIwilNL",FALSE,0,NA,2019-06-01 23:47:49,FALSE,NA,"1134969833777446912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ELKSKEN",0,FALSE,FALSE,NA,NA
