"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","#Repost from @akrameb 

4/2....la France THATS IT <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> emmanuelmacron #equipedefrance france thank you <U+5834><U+6240>:… https://t.co/21ekOVdt7N",FALSE,0,NA,2018-07-15 21:09:49,TRUE,NA,"1018603567886884864",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chainy551",0,FALSE,FALSE,"37.59184","55.73622"
"2","Non! Rien de rien ... <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> https://t.co/e7gUXASjFq",FALSE,1,NA,2018-07-15 20:49:50,FALSE,NA,"1018598535342837762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewBurtsev",0,FALSE,FALSE,NA,NA
"3","<U+041B><U+0435><U+0442> 7 <U+043D><U+0430><U+0437><U+0430><U+0434> <U+043C><U+044B> <U+0441> <U+0440><U+043E><U+0434><U+0438><U+0442><U+0435><U+043B><U+044F><U+043C><U+0438> <U+043A><U+0430><U+0442><U+0430><U+043B><U+0438><U+0441><U+044C> <U+043D><U+0430> <U+0432><U+0435><U+043B><U+043E><U+0441><U+0438><U+043F><U+0435><U+0434><U+0430><U+0445> <U+043F><U+043E> <U+0412><U+043E><U+0440><U+043E><U+0431><U+044C><U+0435><U+0432><U+044B><U+043C> <U+0433><U+043E><U+0440><U+0430><U+043C>, <U+041D><U+0435><U+0441><U+043A><U+0443><U+0447><U+043D><U+043E><U+043C><U+0443> <U+0441><U+0430><U+0434><U+0443>, <U+041F><U+0430><U+0440><U+043A><U+0443> <U+0413><U+043E><U+0440><U+044C><U+043A><U+043E><U+0433><U+043E> <U+0438> <U+0440><U+0435><U+0448><U+0438><U+043B><U+0438> <U+0441>… https://t.co/UP6kxSC0lX",FALSE,0,NA,2018-07-15 20:18:20,TRUE,NA,"1018590609517563904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Annie_Hurricane",0,FALSE,FALSE,"37.59268137","55.7241084"
"4","<U+062E><U+0644><U+0627><U+0635><U+0629> <U+0645><U+0648><U+0646><U+062F><U+064A><U+0627><U+0644> <U+0631><U+0648><U+0633><U+064A><U+0627> <U+0662><U+0660><U+0661><U+0668> - <U+062A><U+0646><U+0638><U+064A><U+0645> <U+0645><U+0628><U+0647><U+0631><U+060C> <U+0627><U+0644><U+0634><U+0639><U+0628> <U+0627><U+0644><U+0631><U+0648><U+0633><U+064A> <U+0645><U+062B><U+0642><U+0641> <U+0648><U+0631><U+0627><U+0642><U+064A> <U+0648><U+0645><U+0636><U+064A><U+0627><U+0641> <U+060C> <U+0643><U+0623><U+0633> <U+0627><U+0644><U+0639><U+0627><U+0644><U+0645> <U+0643><U+0627><U+0646><U+062A> <U+0641><U+0631><U+0635><U+0629> <U+0644><U+0631><U+0648><U+0633><U+064A><U+0627> <U+0644><U+062A><U+0639><U+0628><U+0631> <U+0639><U+0646> <U+0646><U+0641><U+0633><U+0647><U+0627>… https://t.co/10VgySGpRV",FALSE,5,NA,2018-07-15 19:28:07,TRUE,NA,"1018577971098112001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aabuhamar",3,FALSE,FALSE,"37.60066667","55.73368"
"5","Sleepy Hollow <ed><U+00A0><U+00BC><ed><U+00BC><U+00AB> <U+041F><U+0435><U+0440><U+0432><U+044B><U+0439> <U+0440><U+0430><U+0437> <U+043D><U+0430><U+0431><U+043B><U+044E><U+0434><U+0430><U+043B> <U+0432> <U+041C><U+043E><U+0441><U+043A><U+0432><U+0435> <U+0442><U+0430><U+043A><U+043E><U+0439> <U+0441><U+0438><U+043B><U+044C><U+043D><U+044B><U+0439> <U+0438> <U+0430><U+0431><U+0441><U+043E><U+043B><U+044E><U+0442><U+043D><U+043E> <U+043A><U+0438><U+043D><U+043E><U+0448><U+043D><U+044B><U+0439> <U+0442><U+0443><U+043C><U+0430><U+043D> @ Neskuchny Garden https://t.co/JaYmXBfYk0",FALSE,0,NA,2018-07-15 19:24:18,FALSE,NA,"1018577010501804032",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ualeron",0,FALSE,FALSE,"37.58805556","55.71611111"
"6","@A_Kapustin <U+0422><U+0430><U+043A> <U+043D><U+0435> <U+043D><U+043E><U+0441><U+0438>, <U+043F><U+0430><U+0440><U+043D><U+044F><U+043C> <U+044D><U+0442><U+043E> <U+0442><U+043E><U+0447><U+043D><U+043E> <U+043D><U+0435> <U+043D><U+0443><U+0436><U+043D><U+043E>",FALSE,0,"A_Kapustin",2018-07-15 18:55:48,FALSE,"1018563873832611842","1018569837730254849","72864162","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","svirin42",0,FALSE,FALSE,"37.58550627","55.74413715"
"7","<U+0438> <U+0432>o<U+0442>, <U+043C><U+044B> <U+0432>c<U+0442>pe<U+0442><U+0438><U+043B><U+0438><U+0441><U+044C>. 
<U+0441><U+043F>yc<U+0442><U+044F> o<U+043F><U+0440>e<U+0434>e<U+043B>e<U+043D><U+043D>oe <U+0432><U+0440>e<U+043C><U+044F>, <U+043C><U+044B> <U+0441><U+0442>o<U+044F><U+043B><U+0438> <U+043D><U+0430> <U+0443><U+043B><U+0438><U+0446>e <U+0438> o<U+0431><U+043D><U+0438><U+043C>a<U+043B><U+0438><U+0441><U+044C>. 
o<U+043D><U+0430> <U+0443><U+043B><U+044B><U+0431><U+0430><U+043B><U+0430><U+0441><U+044C> <U+043C><U+043D>e, <U+044F> <U+043F>o<U+0442><U+044F><U+043D>y<U+043B><U+0441><U+044F>… https://t.co/rcbqr5rZHu",FALSE,0,NA,2018-07-15 18:54:01,TRUE,NA,"1018569391988969474",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","alisa_rojas",0,FALSE,FALSE,"37.56635892","55.75168852"
"8","I'm at <U+041E><U+0434><U+0436><U+0430><U+0445><U+0443><U+0440><U+0438> in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>, Moscow https://t.co/eL3SV1fqYg",FALSE,0,NA,2018-07-15 18:51:08,FALSE,NA,"1018568663228735489",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","otrutnev",0,FALSE,FALSE,"37.56772939","55.72750544"
"9","<U+0438> <U+0432>o<U+0442>, <U+043C><U+044B> <U+0432>c<U+0442>pe<U+0442><U+0438><U+043B><U+0438><U+0441><U+044C>. 
<U+0441><U+043F>yc<U+0442><U+044F> o<U+043F><U+0440>e<U+0434>e<U+043B>e<U+043D><U+043D>oe <U+0432><U+0440>e<U+043C><U+044F>, <U+043C><U+044B> <U+0441><U+0442>o<U+044F><U+043B><U+0438> <U+043D><U+0430> <U+0443><U+043B><U+0438><U+0446>e <U+0438> o<U+0431><U+043D><U+0438><U+043C>a<U+043B><U+0438><U+0441><U+044C>. 
o<U+043D><U+0430> <U+0443><U+043B><U+044B><U+0431><U+0430><U+043B><U+0430><U+0441><U+044C> <U+043C><U+043D>e, <U+044F> <U+043F>o<U+0442><U+044F><U+043D>y<U+043B><U+0441><U+044F>… https://t.co/noEae9fcwA",FALSE,0,NA,2018-07-15 18:48:41,TRUE,NA,"1018568047035109376",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","alisa_rojas",0,FALSE,FALSE,"37.56635892","55.75168852"
"10","Happy <ed><U+00A0><U+00BD><ed><U+00B0><U+00A5> @ <U+041A><U+0440><U+044B><U+043C><U+0441><U+043A><U+0430><U+044F> <U+041D><U+0430><U+0431><U+0435><U+0440><U+0435><U+0436><U+043D><U+0430><U+044F>, <U+041C><U+0443><U+0437><U+0435><U+043E><U+043D> https://t.co/DPkDeZ5Ljm",FALSE,0,NA,2018-07-15 18:26:10,FALSE,NA,"1018562382954627072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","fllandyy",0,FALSE,FALSE,"37.56833277","55.74654906"
