"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","#Repost from @akrameb 

4/2....la France THATS IT <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> emmanuelmacron #equipedefrance france thank you <U+5834><U+6240>:… https://t.co/21ekOVdt7N",FALSE,0,NA,2018-07-15 21:09:49,TRUE,NA,"1018603567886884864",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chainy551",0,FALSE,FALSE,"37.59184","55.73622"
"2","@A_Kapustin <U+0422><U+0430><U+043A> <U+043D><U+0435> <U+043D><U+043E><U+0441><U+0438>, <U+043F><U+0430><U+0440><U+043D><U+044F><U+043C> <U+044D><U+0442><U+043E> <U+0442><U+043E><U+0447><U+043D><U+043E> <U+043D><U+0435> <U+043D><U+0443><U+0436><U+043D><U+043E>",FALSE,0,"A_Kapustin",2018-07-15 18:55:48,FALSE,"1018563873832611842","1018569837730254849","72864162","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","svirin42",0,FALSE,FALSE,"37.58550627","55.74413715"
"3","I'm at <U+041E><U+0434><U+0436><U+0430><U+0445><U+0443><U+0440><U+0438> in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>, Moscow https://t.co/eL3SV1fqYg",FALSE,0,NA,2018-07-15 18:51:08,FALSE,NA,"1018568663228735489",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","otrutnev",0,FALSE,FALSE,"37.56772939","55.72750544"
"4","<U+042D><U+0442><U+043E> <U+0431><U+044B><U+043B> <U+043B><U+0443><U+0447><U+0448><U+0438><U+0439> <U+043C><U+0435><U+0441><U+044F><U+0446> <U+0432> <U+043C><U+043E><U+0435><U+0439> <U+0436><U+0438><U+0437><U+043D><U+0438>",FALSE,1,NA,2018-07-15 17:40:43,FALSE,NA,"1018550945066594304",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","ereskovsky",0,FALSE,FALSE,"37.56680145","55.72756931"
"5","<U+0415><U+043C><U+0433><U+0438><U+0440> <U+0448><U+0443><U+043D><U+0430><U+043A><U+0430> <U+0435><U+0433><U+044F><U+0431><U+0434><U+0438>. https://t.co/vCz9JNz5JI",FALSE,0,NA,2018-07-15 17:29:46,FALSE,NA,"1018548189907988481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_ELBEK_STUDIO_",0,FALSE,FALSE,NA,NA
"6","Croatia GO!!! <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> <U+26BD><U+FE0F> <ed><U+00A0><U+00BC><ed><U+00BF><U+0086> @ True Cost Moscow https://t.co/jOZFalrZbe",FALSE,0,NA,2018-07-15 16:02:04,FALSE,NA,"1018526116028567553",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","drugs8unny",0,FALSE,FALSE,"37.58423","55.73553"
"7","Amar é...Botar seu namorado com um “tutu de bailarina” pra fazer um paudedê defronte o Teatro Ballet Bolshoi. Te am… https://t.co/44mtnQ1mdm",FALSE,5,NA,2018-07-15 15:41:38,TRUE,NA,"1018520975825096705",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dadacoelho",0,FALSE,FALSE,"37.5886488","55.73300642"
"8","I'm at <U+0422><U+0420><U+0426> «<U+0415><U+0432><U+0440><U+043E><U+043F><U+0435><U+0439><U+0441><U+043A><U+0438><U+0439>» - @evropeiskiy_trc in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430> https://t.co/ctUE9tTQjE",FALSE,0,NA,2018-07-15 15:07:42,FALSE,NA,"1018512435265916928",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","i_dushko",0,FALSE,FALSE,"37.56666054","55.74447629"
"9","<U+041F><U+0440><U+043E><U+0441><U+043D><U+0443><U+043B><U+0441><U+044F> <U+0443><U+0442><U+0440><U+043E><U+043C> <U+0432> <U+0445><U+043E><U+043B><U+043E><U+0434><U+043D><U+043E><U+043C> <U+043F><U+043E><U+0442><U+0443> <U+0441> <U+043C><U+044B><U+0441><U+043B><U+044C><U+044E>: «<U+0410> <U+0441><U+0447><U+0438><U+0442><U+0430><U+0435><U+0442><U+0441><U+044F> <U+043B><U+0438> <U+0442><U+043E>, <U+0447><U+0442><U+043E> <U+0432><U+043E> <U+0441><U+043D><U+0435> <U+0442><U+044B> <U+0441><U+044A><U+0435><U+043B> <U+043D><U+0430> <U+0444><U+0443><U+0440><U+0448><U+0435><U+0442><U+0435> 5 <U+0448><U+043E><U+043A><U+043E><U+043B><U+0430><U+0434><U+043D><U+044B><U+0445> <U+043A><U+043E><U+043D><U+0444><U+0435><U+0442>, <U+043D><U+0430>… https://t.co/E3GUNkDZae",FALSE,0,NA,2018-07-15 14:28:41,TRUE,NA,"1018502618224742400",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jshmatko",0,FALSE,FALSE,"37.57171369","55.74351351"
"10","#<U+30AD><U+30E3><U+30D7><U+30C6><U+30F3><U+7FFC>  <U+30B4><U+30FC><U+30EB><U+30DD><U+30B9><U+30C8><U+306B><U+767B><U+3063><U+3066>DF<U+3068><U+304B><U+76EE><U+3058><U+3083><U+306D><U+3047><U+305C><U+3002><U+3053><U+3063><U+3061><U+306F>10<U+4EBA><U+3067><U+30B9><U+30ED><U+30FC><U+30A4><U+30F3><U+30B0><U+3060> #russia https://t.co/9qJwF0Whbp",FALSE,0,NA,2018-07-15 13:14:27,FALSE,NA,"1018483937692266498",NA,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter iOS</a>","KyoTo21",0,FALSE,FALSE,"37.56615373","55.74284089"
