"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","“We can’t simply just prepare people for mass shootings and have them do drills where they duck and run and hide...… https://t.co/9VeHEdEBWk",FALSE,60,NA,2019-06-01 23:28:00,TRUE,NA,"1134964845483319304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KofoLasaki",14,FALSE,FALSE,NA,NA
"2","This is Tiberius and Gunther, they are part of the Crisis Response Canines and are here with their owners at the Br… https://t.co/UtstRN30QS",FALSE,65,NA,2019-06-01 23:20:56,TRUE,NA,"1134963067610116097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jribas",14,FALSE,FALSE,NA,NA
"3","Tokens of peace and prayer at the Va Beach shooting tragedy #vbstong @ City of Virginia Beach https://t.co/0PmNyiDLok",FALSE,0,NA,2019-06-01 22:46:27,FALSE,NA,"1134954387309305856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AlejoMediaLLC",0,FALSE,FALSE,"-76.05605364","36.75023234"
"4","@coastalchurch hold special pray session tonight. They have two counselors here to talk to members impacted by the… https://t.co/oD16tFjUCR",FALSE,0,"coastalchurch",2019-06-01 22:32:29,TRUE,NA,"1134950872415449088","27217855","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MargaretAnnKav",0,FALSE,FALSE,NA,NA
"5","We are Coastal Community Church for a special pray vigil. @WTKR3 Local churches come together in prayer for Virgini… https://t.co/dzxsgiaTx5",FALSE,0,NA,2019-06-01 22:28:54,TRUE,NA,"1134949974075215879",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MargaretAnnKav",0,FALSE,FALSE,NA,NA
"6","Vigil tonight at @bridgechurches to honor the victims of yesterday’s #VirginiaBeachShooting. #VirginiaStrong #ABC11 https://t.co/CFd13nEqPT",FALSE,12,NA,2019-06-01 22:17:49,FALSE,NA,"1134947182392565764",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshChapinABC11",1,FALSE,FALSE,NA,NA
"7","Again with the double anchor set up. nbcnews msnbc #vabeachshooting @ City of Virginia Beach https://t.co/Ykw7ECa9MX",FALSE,0,NA,2019-06-01 22:06:30,FALSE,NA,"1134944334904606720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Alhenkel",1,FALSE,FALSE,"-76.05605364","36.75023234"
"8","Community members are gathering at Bridge Church for a vigil- it’s one of many ways Hampton Roads is coming togethe… https://t.co/HZV2hsto6I",FALSE,11,NA,2019-06-01 22:05:42,TRUE,NA,"1134944135599788033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KofoLasaki",7,FALSE,FALSE,NA,NA
"9","Police activity in #VirginiaBeach on Princess Anne Rd Both NB/SB at Nimo Pkwy #traffic https://t.co/nbYNxpCSYN",FALSE,0,NA,2019-06-01 21:37:57,FALSE,NA,"1134937151634886661",NA,"<a href=""http://www.sigalert.com/Map.asp?region=Norfolk"" rel=""nofollow"">TTN ORF traffic</a>","TotalTrafficORF",0,FALSE,FALSE,"-76.061","36.7561"
"10","Twelve people were shot and killed at a Municipal Center in Virginia Beach yesterday. 11 of those killed were civil… https://t.co/Z9kTGj25x0",FALSE,1,NA,2019-06-01 20:36:27,TRUE,NA,"1134921671670939649",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BCC4GunControl",0,FALSE,FALSE,"-76.05605364","36.75023234"
