"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Lamentable el panorama #elpasostrong<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> en Walmart El Paso - Gateway Blvd W https://t.co/GnwKLFmc9D",FALSE,0,NA,2019-08-04 23:06:15,FALSE,NA,"1158152197366001665",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","a_g_c10",0,FALSE,FALSE,"-106.3843621","31.77712419"
"2","Tear jerking image captures the grief felt throughout #ElPaso. Yesterday’s mass shooting inside a Walmart took the… https://t.co/2Vpp7FBnwI",FALSE,6,NA,2019-08-04 22:26:16,TRUE,NA,"1158142134584668160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carlos_Saucedo",3,FALSE,FALSE,NA,NA
"3","<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/U3EEX16JoX",FALSE,1,NA,2019-08-04 21:22:19,FALSE,NA,"1158126039739932672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeJohnSr",0,FALSE,FALSE,NA,NA
"4","Any first responders looking for a break to get something to eat can go eat at @Hooters by Cielo Vista Mall. Thank… https://t.co/wTq6ktK4xe",FALSE,31,NA,2019-08-04 21:14:50,TRUE,NA,"1158124156271190016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YsletaHSIndians",5,FALSE,FALSE,NA,NA
"5","Our team of #beauty lovers likes to make work fun. Are you ready to elevate your career? We have a wonderful openin… https://t.co/IIS3epFcdL",FALSE,0,NA,2019-08-04 20:32:46,TRUE,NA,"1158113571722551301",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_elp_cosmo",0,FALSE,FALSE,"-106.3745813","31.7710018"
"6","I didn’t want to post this yesterday due to the tragic events, but thank you to everyone who came for my birthday F… https://t.co/8HlU6PnY9w",FALSE,0,NA,2019-08-04 19:52:04,TRUE,NA,"1158103329286868993",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","StarWarsBeCool",0,FALSE,FALSE,"-106.37397408","31.7712657"
"7","TONIGHT. Faith Vigil in the Borderlands in Response to El Paso Shooting with Bishop Seitz and Interfaith Leaders. P… https://t.co/twwHz43Zxh",FALSE,9,NA,2019-08-04 19:21:10,TRUE,NA,"1158095549977042945",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","elpasodiocese",4,FALSE,FALSE,"-106.38646716","31.78194588"
"8","Come get your car washed @ Cabo joes",FALSE,0,NA,2019-08-04 18:47:06,FALSE,NA,"1158086978673491968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babyyydesssi",0,FALSE,FALSE,NA,NA
"9","A makeshift memorial has been set up in front of the police perimeter. @KOBPatrickHayes and I have seen several peo… https://t.co/cuglBPdoyk",FALSE,4,NA,2019-08-04 18:35:36,TRUE,NA,"1158084084163391488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","505Will",0,FALSE,FALSE,NA,NA
"10","El Paso, Texas A reminder that these two flags are important to our region, bilingual languages will be spoken<U+203C><U+FE0F> https://t.co/e94LjKnzTH",FALSE,2,NA,2019-08-04 18:25:53,FALSE,NA,"1158081637231419392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeJohnSr",0,FALSE,FALSE,NA,NA
"11","Absolutely heartbreaking. I spoke off-camera with a man who says his godfather is now paralyzed because of yesterda… https://t.co/swFsnj5H0C",FALSE,12,NA,2019-08-04 18:02:22,TRUE,NA,"1158075722621022208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharlyABC13",4,FALSE,FALSE,NA,NA
"12","Hate Cannot Drive Out Hate, Only Love Can Do That. Thank You to @mikeabeyta2 &amp; Family for Organizing a Beautiful Ev… https://t.co/oNjyU9RLKC",FALSE,126,NA,2019-08-04 15:17:56,TRUE,NA,"1158034341554868225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobRobledoBA",16,FALSE,FALSE,NA,NA
"13","#ElPasoStrong https://t.co/YVEi2zVoer",FALSE,10,NA,2019-08-04 13:54:35,FALSE,NA,"1158013366092177408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KJohnson_PDNS",0,FALSE,FALSE,NA,NA
