"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","The #boy was SIX YEARS OLD.  Mine is four. I know they say you can't let terrorism win.  I once joined the #Army be… https://t.co/6hvsLYqI54",FALSE,0,NA,2019-07-29 22:42:46,TRUE,NA,"1155971956627296256",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jonathonfeit",0,FALSE,FALSE,"-121.56952","37.00774"
"2","ASA Urges Approval of New Hampshire OEM Repair Procedure Legislation https://t.co/fHpa8BStx4 @bsbmagazine",FALSE,0,NA,2019-07-29 21:29:08,FALSE,NA,"1155953427387564038",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JohnnysAutoBody",0,FALSE,FALSE,"-121.57832533","37.01909681"
"3","Porsche might have more Taycan EV reservations than VW has for ID 3 - Roadshow https://t.co/W185YgrSkL @cnet-roadsh… https://t.co/j6OV5K5gr1",FALSE,0,NA,2019-07-29 21:29:07,TRUE,NA,"1155953424036315136",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JohnnysAutoBody",0,FALSE,FALSE,"-121.57834142","37.01910538"
"4","SCARCITY vs. abundance: How globalists enslave humanity by creating artificial scarcity in everything: Money, healt… https://t.co/667rz4nNAb",FALSE,0,NA,2019-07-29 19:22:38,TRUE,NA,"1155921594293686272",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","1stChiroGilroy",0,FALSE,FALSE,"-121.57053318","37.00748198"
"5","What’s wrong with this world?!? 3 Dead &amp; 13 wounded at GARLIC FESTIVAL?!?! Smh including a 6yo boy?!?<ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><U+2642><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>You nev… https://t.co/anRi1qMhpt",FALSE,1,NA,2019-07-29 16:58:16,TRUE,NA,"1155885263350128640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BigBodyCisco",1,FALSE,FALSE,"-121.56952","37.00774"
"6","Saddened to hear of yesterday’s events at The Garlic Festival in Gilroy, CA. To think that we were just there a day… https://t.co/3gzNzWGgZc",FALSE,0,NA,2019-07-29 16:38:30,TRUE,NA,"1155880289685475332",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LorenDClark",0,FALSE,FALSE,"-121.56952","37.00774"
"7","Audi A1 Citycarver adds lift, but it's more about style - Roadshow https://t.co/rJEGApcrrd @cnet-roadshow https://t.co/0aot9adgN8",FALSE,0,NA,2019-07-29 15:28:37,FALSE,NA,"1155862701102362627",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JohnnysAutoBody",0,FALSE,FALSE,"-121.57834142","37.01910538"
"8","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 13:49:33,FALSE,NA,"1155837768645222401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mahdispute",19,TRUE,FALSE,NA,NA
"9","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 10:30:24,FALSE,NA,"1155787654228672517",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_meilanimarie",19,TRUE,FALSE,NA,NA
"10","<U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800> <U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800> <U+2800><U+2800> 
See story, slideshow and videos at Mercury News - https://t.co/a7iuQv0SWI
<U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800>
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B8>1: Peo… https://t.co/CuLhGztcB7",FALSE,1,NA,2019-07-29 09:38:50,TRUE,NA,"1155774676817367040",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NhatVMeyer",2,FALSE,FALSE,"-121.56952","37.00774"
"11","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 07:03:33,FALSE,NA,"1155735595504697344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_vaasquez",19,TRUE,FALSE,NA,NA
"12","#prayforgilroy #garlicfestival #gilroygarlicfestival #gilroygarlicfestivalshooting @ Gilroy Garlic Festival Associa… https://t.co/eWeZoiiVg3",FALSE,1,NA,2019-07-29 06:11:55,TRUE,NA,"1155722602213728256",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ghambit",0,FALSE,FALSE,"-121.56939859","37.00766891"
"13","Reishi mushrooms fight inflammation https://t.co/By4EdkLhcx https://t.co/a9yEbIVsb6",FALSE,0,NA,2019-07-29 06:03:37,FALSE,NA,"1155720515551580160",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","1stChiroGilroy",0,FALSE,FALSE,"-121.5705372","37.00748787"
"14","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 05:59:27,FALSE,NA,"1155719464953888770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ibsin_",19,TRUE,FALSE,NA,NA
"15","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 05:48:32,FALSE,NA,"1155716716803940353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aguel408",19,TRUE,FALSE,NA,NA
"16","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 05:43:26,FALSE,NA,"1155715434236133382",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a_nicole221",19,TRUE,FALSE,NA,NA
"17","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 05:34:19,FALSE,NA,"1155713139788439554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michael_Seery03",19,TRUE,FALSE,NA,NA
"18","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 05:23:32,FALSE,NA,"1155710427575148545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allieoliveiraa",19,TRUE,FALSE,NA,NA
"19","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 05:21:01,FALSE,NA,"1155709794252025856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BBitwoded",19,TRUE,FALSE,NA,NA
"20","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 05:13:50,FALSE,NA,"1155707984988606466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clarisavelz",19,TRUE,FALSE,NA,NA
"21","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 04:58:54,FALSE,NA,"1155704227861151744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ydalism12",19,TRUE,FALSE,NA,NA
"22","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 04:56:01,FALSE,NA,"1155703502334640133",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sammicardoza",19,TRUE,FALSE,NA,NA
"23","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 04:51:54,FALSE,NA,"1155702466534490112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jerryGC_",19,TRUE,FALSE,NA,NA
"24","RT @eseherman: Wish this was just a bad dream man",FALSE,0,NA,2019-07-29 04:48:33,FALSE,NA,"1155701622137217024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Summa_lynn",19,TRUE,FALSE,NA,NA
