"","Time","1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","2.0","2.1","2.2","2.3","2.4","2.5","2.6","2.7","2.8"
"1",2019-05-06 00:00:00,0,0,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,41
"2",2019-05-06 01:00:00,0,0,0,0,0,0,1,1,1,1,1,5,5,5,5,5,5,46
"3",2019-05-06 02:00:00,0,0,4,4,6,8,8,8,8,8,8,9,9,9,9,9,9,70
"4",2019-05-06 03:00:00,0,0,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,58
"5",2019-05-06 04:00:00,0,0,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,109
"6",2019-05-06 05:00:00,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,52
"7",2019-05-06 06:00:00,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20
"8",2019-05-06 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"9",2019-05-06 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
"10",2019-05-06 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"11",2019-05-06 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"12",2019-05-06 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,17
"13",2019-05-06 12:00:00,0,0,1,1,1,3,3,3,3,3,3,4,4,4,4,4,4,31
"14",2019-05-06 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"15",2019-05-06 14:00:00,0,0,0,0,0,0,0,1,1,1,1,3,4,4,4,4,4,62
"16",2019-05-06 15:00:00,0,0,1,2,2,2,2,3,3,3,3,4,4,5,5,5,5,74
"17",2019-05-06 16:00:00,0,0,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,65
"18",2019-05-06 17:00:00,0,0,2,2,2,2,2,2,2,2,2,3,4,4,4,5,5,53
"19",2019-05-06 18:00:00,0,0,1,1,1,1,1,1,1,1,1,5,8,8,8,10,10,89
"20",2019-05-06 19:00:00,0,0,5,5,5,6,6,6,6,6,6,6,8,8,8,8,8,60
"21",2019-05-06 20:00:00,0,0,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,52
"22",2019-05-06 21:00:00,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,42
"23",2019-05-06 22:00:00,0,1,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,49
"24",2019-05-06 23:00:00,0,0,1,2,2,2,2,2,2,2,2,7,7,7,7,7,7,44
"25",2019-05-07 00:00:00,0,0,6,6,6,6,6,6,6,6,6,11,11,11,11,11,11,52
"26",2019-05-07 01:00:00,0,0,2,2,2,2,2,3,3,3,3,8,8,8,8,8,8,64
"27",2019-05-07 02:00:00,0,0,6,6,6,8,8,8,8,8,8,14,14,14,14,14,14,54
"28",2019-05-07 03:00:00,0,0,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,61
"29",2019-05-07 04:00:00,0,0,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,40
"30",2019-05-07 05:00:00,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,38
"31",2019-05-07 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"32",2019-05-07 07:00:00,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,25
"33",2019-05-07 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",2019-05-07 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"35",2019-05-07 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"36",2019-05-07 11:00:00,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,7
"37",2019-05-07 12:00:00,0,0,1,1,1,3,3,3,3,3,3,5,5,5,5,5,5,18
"38",2019-05-07 13:00:00,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,16
"39",2019-05-07 14:00:00,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,46
"40",2019-05-07 15:00:00,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,58
"41",2019-05-07 16:00:00,0,0,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,55
"42",2019-05-07 17:00:00,0,0,8,8,8,8,8,8,8,8,8,10,10,10,10,11,11,49
"43",2019-05-07 18:00:00,0,0,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,97
"44",2019-05-07 19:00:00,0,0,3,3,3,4,4,4,4,4,4,12,12,12,12,12,12,64
"45",2019-05-07 20:00:00,0,0,4,4,4,4,4,4,4,4,4,7,8,8,8,8,8,52
"46",2019-05-07 21:00:00,0,0,3,3,3,3,3,24,24,25,26,31,33,33,33,34,35,243
"47",2019-05-07 22:00:00,0,2,8,8,8,8,8,17,17,18,18,24,25,25,25,28,30,296
"48",2019-05-07 23:00:00,0,0,5,6,6,6,7,7,7,7,7,10,11,11,11,12,13,270
"49",2019-05-08 00:00:00,0,0,6,6,6,6,6,8,8,9,9,19,19,19,19,19,19,216
"50",2019-05-08 01:00:00,0,0,4,4,4,4,4,5,5,5,5,48,49,49,49,50,50,205
"51",2019-05-08 02:00:00,0,0,10,10,10,12,12,12,12,13,13,43,44,44,44,44,44,217
"52",2019-05-08 03:00:00,0,0,2,2,2,2,2,3,3,3,3,8,8,8,8,9,9,168
"53",2019-05-08 04:00:00,0,0,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,147
"54",2019-05-08 05:00:00,0,0,0,0,0,0,0,2,2,2,2,29,29,29,29,29,29,133
"55",2019-05-08 06:00:00,0,0,3,3,3,3,3,3,3,3,3,41,41,41,41,41,41,110
"56",2019-05-08 07:00:00,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,41
"57",2019-05-08 08:00:00,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,23
"58",2019-05-08 09:00:00,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,18
"59",2019-05-08 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"60",2019-05-08 11:00:00,0,0,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,35
"61",2019-05-08 12:00:00,0,0,1,1,1,1,1,2,2,2,2,4,4,4,4,5,5,58
"62",2019-05-08 13:00:00,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,6,81
"63",2019-05-08 14:00:00,0,0,1,1,1,1,1,2,2,2,2,8,8,8,8,8,8,101
"64",2019-05-08 15:00:00,0,0,2,2,2,2,2,2,2,3,3,8,8,8,8,8,8,152
"65",2019-05-08 16:00:00,0,0,0,1,1,1,1,1,1,1,1,4,5,5,5,7,7,140
"66",2019-05-08 17:00:00,0,0,1,1,1,1,1,1,1,1,1,5,5,6,6,8,8,146
"67",2019-05-08 18:00:00,0,0,0,0,0,0,0,0,0,1,1,5,5,5,5,6,6,193
"68",2019-05-08 19:00:00,0,0,3,3,3,4,4,6,6,6,6,13,13,14,14,14,15,112
"69",2019-05-08 20:00:00,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,86
"70",2019-05-08 21:00:00,0,0,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,87
